,aruco_IDs,aruco_Corners,Timestamps
220,[[4]],"(array([[[ 908.,  765.],
        [1005.,  768.],
        [1000.,  863.],
        [ 904.,  860.]]], dtype=float32),)",8816
221,[[4]],"(array([[[896., 766.],
        [995., 768.],
        [987., 862.],
        [892., 860.]]], dtype=float32),)",8856
222,[[4]],"(array([[[889., 765.],
        [987., 768.],
        [980., 863.],
        [886., 861.]]], dtype=float32),)",8896
223,[[4]],"(array([[[893., 764.],
        [991., 766.],
        [985., 861.],
        [890., 859.]]], dtype=float32),)",8936
224,[[4]],"(array([[[900., 762.],
        [997., 764.],
        [992., 859.],
        [897., 857.]]], dtype=float32),)",8976
225,[[4]],"(array([[[899., 760.],
        [995., 763.],
        [990., 857.],
        [894., 855.]]], dtype=float32),)",9016
226,[[4]],"(array([[[894., 758.],
        [991., 761.],
        [985., 855.],
        [890., 853.]]], dtype=float32),)",9056
227,[[4]],"(array([[[893., 757.],
        [990., 760.],
        [985., 853.],
        [890., 852.]]], dtype=float32),)",9096
228,[[4]],"(array([[[894., 756.],
        [991., 758.],
        [985., 852.],
        [890., 851.]]], dtype=float32),)",9136
229,[[4]],"(array([[[895., 753.],
        [991., 755.],
        [985., 850.],
        [891., 848.]]], dtype=float32),)",9176
230,[[4]],"(array([[[893., 752.],
        [990., 754.],
        [985., 848.],
        [890., 847.]]], dtype=float32),)",9216
231,[[4]],"(array([[[892., 751.],
        [989., 754.],
        [983., 847.],
        [888., 845.]]], dtype=float32),)",9256
232,[[4]],"(array([[[891., 749.],
        [987., 752.],
        [982., 845.],
        [887., 844.]]], dtype=float32),)",9296
233,[[4]],"(array([[[888., 748.],
        [985., 750.],
        [979., 844.],
        [885., 843.]]], dtype=float32),)",9336
234,[[4]],"(array([[[887., 747.],
        [983., 749.],
        [978., 843.],
        [883., 841.]]], dtype=float32),)",9377
235,[[4]],"(array([[[888., 746.],
        [984., 749.],
        [978., 843.],
        [884., 842.]]], dtype=float32),)",9417
236,[[4]],"(array([[[889., 747.],
        [985., 750.],
        [980., 844.],
        [885., 842.]]], dtype=float32),)",9457
237,[[4]],"(array([[[890., 750.],
        [986., 752.],
        [980., 847.],
        [886., 845.]]], dtype=float32),)",9497
238,[[4]],"(array([[[891., 751.],
        [987., 754.],
        [982., 848.],
        [887., 847.]]], dtype=float32),)",9537
239,[[4]],"(array([[[891., 752.],
        [988., 755.],
        [983., 848.],
        [887., 847.]]], dtype=float32),)",9577
240,[[4]],"(array([[[890., 751.],
        [987., 754.],
        [981., 848.],
        [886., 847.]]], dtype=float32),)",9617
241,[[4]],"(array([[[889., 751.],
        [985., 754.],
        [980., 848.],
        [885., 847.]]], dtype=float32),)",9657
242,[[4]],"(array([[[888., 752.],
        [984., 754.],
        [979., 849.],
        [884., 847.]]], dtype=float32),)",9697
243,[[4]],"(array([[[888., 752.],
        [985., 755.],
        [979., 849.],
        [885., 848.]]], dtype=float32),)",9737
244,[[4]],"(array([[[888., 753.],
        [985., 755.],
        [979., 850.],
        [885., 848.]]], dtype=float32),)",9777
245,[[4]],"(array([[[889., 755.],
        [986., 757.],
        [980., 852.],
        [886., 851.]]], dtype=float32),)",9818
246,[[4]],"(array([[[890., 756.],
        [987., 759.],
        [981., 853.],
        [886., 851.]]], dtype=float32),)",9858
247,[[4]],"(array([[[890., 757.],
        [987., 759.],
        [981., 854.],
        [887., 852.]]], dtype=float32),)",9898
248,[[4]],"(array([[[891., 756.],
        [987., 759.],
        [982., 853.],
        [887., 852.]]], dtype=float32),)",9938
249,[[4]],"(array([[[890., 756.],
        [986., 759.],
        [981., 853.],
        [886., 852.]]], dtype=float32),)",9978
250,[[4]],"(array([[[888., 757.],
        [985., 759.],
        [979., 854.],
        [885., 852.]]], dtype=float32),)",10018
251,[[4]],"(array([[[889., 757.],
        [985., 759.],
        [980., 854.],
        [885., 852.]]], dtype=float32),)",10058
252,[[4]],"(array([[[889., 758.],
        [986., 760.],
        [981., 854.],
        [885., 852.]]], dtype=float32),)",10098
253,[[4]],"(array([[[889., 758.],
        [986., 760.],
        [981., 855.],
        [886., 853.]]], dtype=float32),)",10138
254,[[4]],"(array([[[890., 759.],
        [987., 761.],
        [981., 856.],
        [886., 854.]]], dtype=float32),)",10178
255,[[4]],"(array([[[889., 760.],
        [987., 762.],
        [981., 857.],
        [886., 855.]]], dtype=float32),)",10218
256,[[4]],"(array([[[890., 760.],
        [987., 763.],
        [981., 857.],
        [886., 855.]]], dtype=float32),)",10258
257,[[4]],"(array([[[890., 761.],
        [987., 764.],
        [982., 858.],
        [887., 857.]]], dtype=float32),)",10298
258,[[4]],"(array([[[890., 762.],
        [987., 765.],
        [982., 859.],
        [887., 858.]]], dtype=float32),)",10338
259,[[4]],"(array([[[890., 762.],
        [987., 765.],
        [982., 859.],
        [886., 857.]]], dtype=float32),)",10378
260,[[4]],"(array([[[890., 762.],
        [987., 765.],
        [982., 858.],
        [886., 857.]]], dtype=float32),)",10418
261,[[4]],"(array([[[889., 762.],
        [986., 764.],
        [980., 859.],
        [886., 857.]]], dtype=float32),)",10458
262,[[4]],"(array([[[890., 762.],
        [986., 765.],
        [981., 859.],
        [886., 858.]]], dtype=float32),)",10499
263,[[4]],"(array([[[889., 764.],
        [986., 766.],
        [980., 861.],
        [886., 860.]]], dtype=float32),)",10539
264,[[4]],"(array([[[889., 765.],
        [986., 767.],
        [981., 861.],
        [885., 860.]]], dtype=float32),)",10579
265,[[4]],"(array([[[890., 764.],
        [986., 767.],
        [981., 861.],
        [886., 861.]]], dtype=float32),)",10619
266,[[4]],"(array([[[889., 764.],
        [985., 765.],
        [981., 860.],
        [886., 859.]]], dtype=float32),)",10659
267,[[4]],"(array([[[889., 763.],
        [986., 765.],
        [981., 859.],
        [886., 858.]]], dtype=float32),)",10699
268,[[4]],"(array([[[889., 762.],
        [985., 764.],
        [980., 859.],
        [885., 857.]]], dtype=float32),)",10739
269,[[4]],"(array([[[889., 762.],
        [985., 764.],
        [980., 859.],
        [885., 857.]]], dtype=float32),)",10779
270,[[4]],"(array([[[889., 763.],
        [986., 765.],
        [980., 860.],
        [886., 858.]]], dtype=float32),)",10819
271,[[4]],"(array([[[889., 764.],
        [986., 766.],
        [981., 860.],
        [886., 859.]]], dtype=float32),)",10859
272,[[4]],"(array([[[890., 764.],
        [986., 766.],
        [981., 861.],
        [886., 860.]]], dtype=float32),)",10899
273,[[4]],"(array([[[890., 765.],
        [987., 768.],
        [981., 862.],
        [886., 860.]]], dtype=float32),)",10940
274,[[4]],"(array([[[890., 766.],
        [987., 768.],
        [982., 862.],
        [886., 860.]]], dtype=float32),)",10980
275,[[4]],"(array([[[890., 765.],
        [987., 768.],
        [982., 862.],
        [886., 860.]]], dtype=float32),)",11020
276,[[4]],"(array([[[890., 765.],
        [987., 767.],
        [982., 861.],
        [886., 860.]]], dtype=float32),)",11060
277,[[4]],"(array([[[890., 765.],
        [987., 767.],
        [982., 861.],
        [887., 860.]]], dtype=float32),)",11100
278,[[4]],"(array([[[890., 765.],
        [987., 767.],
        [982., 861.],
        [887., 860.]]], dtype=float32),)",11140
279,[[4]],"(array([[[890., 765.],
        [987., 767.],
        [982., 861.],
        [887., 861.]]], dtype=float32),)",11180
280,[[4]],"(array([[[890., 765.],
        [987., 768.],
        [982., 862.],
        [887., 861.]]], dtype=float32),)",11220
281,[[4]],"(array([[[890., 765.],
        [987., 767.],
        [982., 862.],
        [887., 861.]]], dtype=float32),)",11260
282,[[4]],"(array([[[890., 765.],
        [987., 767.],
        [982., 861.],
        [887., 860.]]], dtype=float32),)",11300
283,[[4]],"(array([[[890., 764.],
        [987., 767.],
        [982., 861.],
        [886., 859.]]], dtype=float32),)",11340
284,[[4]],"(array([[[890., 764.],
        [986., 766.],
        [981., 861.],
        [886., 860.]]], dtype=float32),)",11380
285,[[4]],"(array([[[890., 764.],
        [986., 766.],
        [981., 861.],
        [885., 859.]]], dtype=float32),)",11420
286,[[4]],"(array([[[889., 765.],
        [986., 766.],
        [981., 861.],
        [886., 860.]]], dtype=float32),)",11460
287,[[4]],"(array([[[889., 765.],
        [986., 766.],
        [981., 861.],
        [886., 860.]]], dtype=float32),)",11500
288,[[4]],"(array([[[890., 765.],
        [986., 767.],
        [980., 862.],
        [886., 860.]]], dtype=float32),)",11540
289,[[4]],"(array([[[890., 765.],
        [986., 767.],
        [980., 862.],
        [886., 860.]]], dtype=float32),)",11581
290,[[4]],"(array([[[890., 765.],
        [986., 767.],
        [980., 862.],
        [886., 860.]]], dtype=float32),)",11621
291,[[4]],"(array([[[890., 765.],
        [986., 767.],
        [980., 862.],
        [886., 860.]]], dtype=float32),)",11661
292,[[4]],"(array([[[890., 765.],
        [986., 767.],
        [982., 861.],
        [886., 860.]]], dtype=float32),)",11701
293,[[4]],"(array([[[890., 764.],
        [987., 767.],
        [981., 861.],
        [886., 860.]]], dtype=float32),)",11741
294,[[4]],"(array([[[889., 764.],
        [986., 766.],
        [980., 861.],
        [886., 859.]]], dtype=float32),)",11781
295,[[4]],"(array([[[890., 763.],
        [986., 766.],
        [980., 861.],
        [886., 859.]]], dtype=float32),)",11821
296,[[4]],"(array([[[889., 764.],
        [987., 766.],
        [980., 861.],
        [886., 859.]]], dtype=float32),)",11861
297,[[4]],"(array([[[890., 764.],
        [987., 767.],
        [981., 861.],
        [886., 860.]]], dtype=float32),)",11901
298,[[4]],"(array([[[891., 764.],
        [987., 767.],
        [982., 861.],
        [886., 859.]]], dtype=float32),)",11941
299,[[4]],"(array([[[890., 764.],
        [987., 767.],
        [981., 861.],
        [886., 859.]]], dtype=float32),)",11981
300,[[4]],"(array([[[890., 763.],
        [986., 766.],
        [981., 860.],
        [886., 859.]]], dtype=float32),)",12022
301,[[4]],"(array([[[890., 763.],
        [986., 766.],
        [981., 860.],
        [885., 858.]]], dtype=float32),)",12062
302,[[4]],"(array([[[890., 763.],
        [986., 766.],
        [981., 860.],
        [885., 858.]]], dtype=float32),)",12102
303,[[4]],"(array([[[889., 763.],
        [986., 766.],
        [981., 860.],
        [885., 858.]]], dtype=float32),)",12142
304,[[4]],"(array([[[890., 762.],
        [986., 766.],
        [980., 860.],
        [885., 858.]]], dtype=float32),)",12182
305,[[4]],"(array([[[889., 763.],
        [986., 766.],
        [980., 860.],
        [885., 858.]]], dtype=float32),)",12222
306,[[4]],"(array([[[889., 763.],
        [985., 765.],
        [980., 860.],
        [885., 858.]]], dtype=float32),)",12262
307,[[4]],"(array([[[888., 763.],
        [985., 765.],
        [980., 860.],
        [885., 859.]]], dtype=float32),)",12302
308,[[4]],"(array([[[888., 763.],
        [985., 765.],
        [979., 860.],
        [885., 859.]]], dtype=float32),)",12342
309,[[4]],"(array([[[889., 762.],
        [985., 765.],
        [980., 859.],
        [885., 858.]]], dtype=float32),)",12382
310,[[4]],"(array([[[888., 762.],
        [985., 765.],
        [979., 859.],
        [884., 857.]]], dtype=float32),)",12422
311,[[4]],"(array([[[889., 761.],
        [985., 764.],
        [980., 858.],
        [884., 856.]]], dtype=float32),)",12462
312,[[4]],"(array([[[888., 761.],
        [985., 764.],
        [979., 858.],
        [884., 856.]]], dtype=float32),)",12502
313,[[4]],"(array([[[888., 761.],
        [984., 762.],
        [980., 857.],
        [884., 856.]]], dtype=float32),)",12542
314,[[4]],"(array([[[888., 761.],
        [985., 763.],
        [980., 858.],
        [884., 856.]]], dtype=float32),)",12582
315,[[4]],"(array([[[888., 762.],
        [985., 764.],
        [980., 859.],
        [885., 858.]]], dtype=float32),)",12622
316,[[4]],"(array([[[889., 762.],
        [985., 764.],
        [980., 859.],
        [885., 857.]]], dtype=float32),)",12662
317,[[4]],"(array([[[888., 762.],
        [985., 764.],
        [980., 859.],
        [885., 857.]]], dtype=float32),)",12703
318,[[4]],"(array([[[888., 762.],
        [985., 764.],
        [980., 859.],
        [885., 857.]]], dtype=float32),)",12743
319,[[4]],"(array([[[888., 762.],
        [985., 764.],
        [980., 859.],
        [885., 857.]]], dtype=float32),)",12783
320,[[4]],"(array([[[889., 762.],
        [986., 764.],
        [980., 859.],
        [886., 858.]]], dtype=float32),)",12823
321,[[4]],"(array([[[889., 762.],
        [986., 764.],
        [980., 859.],
        [886., 858.]]], dtype=float32),)",12863
322,[[4]],"(array([[[889., 762.],
        [986., 765.],
        [980., 859.],
        [886., 858.]]], dtype=float32),)",12903
323,[[4]],"(array([[[889., 762.],
        [986., 765.],
        [981., 859.],
        [885., 858.]]], dtype=float32),)",12943
324,[[4]],"(array([[[889., 763.],
        [986., 766.],
        [980., 860.],
        [885., 858.]]], dtype=float32),)",12983
325,[[4]],"(array([[[889., 763.],
        [985., 765.],
        [980., 860.],
        [885., 859.]]], dtype=float32),)",13023
326,[[4]],"(array([[[889., 763.],
        [985., 765.],
        [980., 860.],
        [885., 859.]]], dtype=float32),)",13063
327,[[4]],"(array([[[889., 763.],
        [985., 765.],
        [979., 860.],
        [885., 859.]]], dtype=float32),)",13103
328,[[4]],"(array([[[888., 763.],
        [985., 765.],
        [979., 860.],
        [885., 859.]]], dtype=float32),)",13144
329,[[4]],"(array([[[889., 763.],
        [985., 765.],
        [980., 859.],
        [885., 858.]]], dtype=float32),)",13184
330,[[4]],"(array([[[889., 763.],
        [985., 765.],
        [979., 860.],
        [884., 858.]]], dtype=float32),)",13224
331,[[4]],"(array([[[889., 763.],
        [985., 765.],
        [980., 860.],
        [884., 858.]]], dtype=float32),)",13264
332,[[4]],"(array([[[888., 764.],
        [985., 766.],
        [980., 861.],
        [885., 859.]]], dtype=float32),)",13304
333,[[4]],"(array([[[889., 765.],
        [986., 767.],
        [980., 862.],
        [885., 860.]]], dtype=float32),)",13344
334,[[4]],"(array([[[889., 765.],
        [986., 767.],
        [980., 862.],
        [885., 860.]]], dtype=float32),)",13384
335,[[4]],"(array([[[888., 765.],
        [985., 766.],
        [981., 861.],
        [885., 860.]]], dtype=float32),)",13424
336,[[4]],"(array([[[889., 764.],
        [985., 767.],
        [980., 861.],
        [885., 860.]]], dtype=float32),)",13464
337,[[4]],"(array([[[888., 765.],
        [985., 768.],
        [980., 862.],
        [884., 860.]]], dtype=float32),)",13504
338,[[4]],"(array([[[887., 767.],
        [984., 770.],
        [979., 864.],
        [883., 862.]]], dtype=float32),)",13544
339,[[4]],"(array([[[885., 769.],
        [982., 772.],
        [977., 866.],
        [881., 865.]]], dtype=float32),)",13584
340,[[4]],"(array([[[885., 771.],
        [981., 773.],
        [977., 867.],
        [881., 866.]]], dtype=float32),)",13624
341,[[4]],"(array([[[888., 771.],
        [984., 772.],
        [978., 868.],
        [884., 866.]]], dtype=float32),)",13664
342,[[4]],"(array([[[892., 771.],
        [988., 773.],
        [982., 868.],
        [888., 866.]]], dtype=float32),)",13704
343,[[4]],"(array([[[892., 772.],
        [989., 773.],
        [984., 869.],
        [889., 867.]]], dtype=float32),)",13744
344,[[4]],"(array([[[894., 772.],
        [990., 775.],
        [984., 870.],
        [889., 868.]]], dtype=float32),)",13784
345,[[4]],"(array([[[893., 772.],
        [989., 774.],
        [984., 869.],
        [889., 868.]]], dtype=float32),)",13825
346,"[[  4]
 [127]]","(array([[[891., 771.],
        [987., 774.],
        [982., 868.],
        [886., 867.]]], dtype=float32), array([[[1176.,  352.],
        [1036.,  353.],
        [1022.,  330.],
        [1176.,  332.]]], dtype=float32))",13865
347,"[[  4]
 [190]]","(array([[[887., 771.],
        [984., 773.],
        [978., 868.],
        [884., 866.]]], dtype=float32), array([[[1387.,  195.],
        [1118.,  161.],
        [1151.,  119.],
        [1470.,  141.]]], dtype=float32))",13905
348,[[4]],"(array([[[886., 770.],
        [984., 772.],
        [978., 867.],
        [883., 865.]]], dtype=float32),)",13945
349,[[4]],"(array([[[887., 769.],
        [984., 772.],
        [979., 866.],
        [884., 865.]]], dtype=float32),)",13985
350,[[4]],"(array([[[888., 769.],
        [984., 772.],
        [979., 867.],
        [884., 865.]]], dtype=float32),)",14025
