Timestamps,aruco_IDs,aruco_Corners
178122,[[4]],"(array([[[1001.,  816.],
        [1113.,  820.],
        [1110.,  928.],
        [ 999.,  923.]]], dtype=float32),)"
178162,[[4]],"(array([[[1000.,  816.],
        [1112.,  819.],
        [1109.,  928.],
        [ 998.,  922.]]], dtype=float32),)"
178202,[[4]],"(array([[[1000.,  816.],
        [1112.,  820.],
        [1109.,  928.],
        [ 998.,  923.]]], dtype=float32),)"
178242,[[4]],"(array([[[1000.,  816.],
        [1112.,  820.],
        [1108.,  928.],
        [ 998.,  923.]]], dtype=float32),)"
178282,[[4]],"(array([[[1000.,  816.],
        [1112.,  820.],
        [1108.,  928.],
        [ 998.,  923.]]], dtype=float32),)"
178322,[[4]],"(array([[[1000.,  816.],
        [1112.,  820.],
        [1108.,  928.],
        [ 998.,  923.]]], dtype=float32),)"
178362,[[4]],"(array([[[1000.,  816.],
        [1112.,  821.],
        [1108.,  929.],
        [ 997.,  923.]]], dtype=float32),)"
178402,[[4]],"(array([[[1000.,  817.],
        [1112.,  821.],
        [1108.,  930.],
        [ 998.,  925.]]], dtype=float32),)"
178442,[[4]],"(array([[[1001.,  818.],
        [1113.,  822.],
        [1110.,  930.],
        [ 999.,  925.]]], dtype=float32),)"
178482,[[4]],"(array([[[1003.,  819.],
        [1115.,  824.],
        [1111.,  932.],
        [1000.,  927.]]], dtype=float32),)"
178522,[[4]],"(array([[[1005.,  819.],
        [1117.,  823.],
        [1113.,  932.],
        [1003.,  927.]]], dtype=float32),)"
178562,[[4]],"(array([[[1008.,  818.],
        [1120.,  823.],
        [1116.,  932.],
        [1006.,  926.]]], dtype=float32),)"
178603,[[4]],"(array([[[1010.,  820.],
        [1123.,  825.],
        [1119.,  933.],
        [1008.,  928.]]], dtype=float32),)"
178643,[[4]],"(array([[[1011.,  817.],
        [1124.,  822.],
        [1120.,  929.],
        [1009.,  923.]]], dtype=float32),)"
178683,[[4]],"(array([[[1011.,  817.],
        [1124.,  822.],
        [1120.,  930.],
        [1009.,  924.]]], dtype=float32),)"
178723,[[4]],"(array([[[1011.,  821.],
        [1124.,  826.],
        [1120.,  935.],
        [1008.,  928.]]], dtype=float32),)"
178763,[[4]],"(array([[[1012.,  824.],
        [1124.,  829.],
        [1121.,  938.],
        [1009.,  932.]]], dtype=float32),)"
178803,[[4]],"(array([[[1013.,  822.],
        [1125.,  827.],
        [1122.,  936.],
        [1011.,  929.]]], dtype=float32),)"
178843,[[4]],"(array([[[1015.,  818.],
        [1127.,  823.],
        [1123.,  932.],
        [1012.,  925.]]], dtype=float32),)"
178883,[[4]],"(array([[[1016.,  815.],
        [1128.,  821.],
        [1124.,  928.],
        [1012.,  921.]]], dtype=float32),)"
178923,[[4]],"(array([[[1016.,  813.],
        [1128.,  819.],
        [1124.,  926.],
        [1012.,  920.]]], dtype=float32),)"
178963,[[4]],"(array([[[1016.,  812.],
        [1128.,  817.],
        [1123.,  925.],
        [1012.,  918.]]], dtype=float32),)"
179003,[[4]],"(array([[[1016.,  810.],
        [1128.,  815.],
        [1124.,  923.],
        [1012.,  916.]]], dtype=float32),)"
179044,[[4]],"(array([[[1016.,  808.],
        [1129.,  814.],
        [1124.,  922.],
        [1013.,  914.]]], dtype=float32),)"
179084,[[4]],"(array([[[1017.,  806.],
        [1129.,  812.],
        [1125.,  920.],
        [1014.,  913.]]], dtype=float32),)"
179124,[[4]],"(array([[[1018.,  805.],
        [1130.,  811.],
        [1125.,  919.],
        [1014.,  911.]]], dtype=float32),)"
179164,[[4]],"(array([[[1018.,  803.],
        [1130.,  809.],
        [1125.,  917.],
        [1014.,  909.]]], dtype=float32),)"
179204,[[4]],"(array([[[1017.,  802.],
        [1130.,  808.],
        [1124.,  916.],
        [1014.,  908.]]], dtype=float32),)"
179244,[[4]],"(array([[[1017.,  801.],
        [1130.,  807.],
        [1124.,  915.],
        [1013.,  907.]]], dtype=float32),)"
179284,[[4]],"(array([[[1017.,  801.],
        [1129.,  807.],
        [1124.,  915.],
        [1013.,  908.]]], dtype=float32),)"
179324,[[4]],"(array([[[1016.,  801.],
        [1129.,  808.],
        [1124.,  914.],
        [1012.,  907.]]], dtype=float32),)"
179364,[[4]],"(array([[[1016.,  799.],
        [1128.,  806.],
        [1122.,  913.],
        [1012.,  906.]]], dtype=float32),)"
179404,[[4]],"(array([[[1016.,  798.],
        [1128.,  805.],
        [1122.,  912.],
        [1012.,  904.]]], dtype=float32),)"
179444,[[4]],"(array([[[1016.,  798.],
        [1128.,  804.],
        [1123.,  911.],
        [1012.,  904.]]], dtype=float32),)"
179484,[[4]],"(array([[[1016.,  798.],
        [1128.,  804.],
        [1123.,  911.],
        [1012.,  904.]]], dtype=float32),)"
179524,[[4]],"(array([[[1015.,  798.],
        [1127.,  803.],
        [1122.,  911.],
        [1012.,  904.]]], dtype=float32),)"
179564,[[4]],"(array([[[1014.,  797.],
        [1126.,  802.],
        [1121.,  910.],
        [1011.,  903.]]], dtype=float32),)"
179604,[[4]],"(array([[[1013.,  797.],
        [1126.,  802.],
        [1121.,  909.],
        [1010.,  902.]]], dtype=float32),)"
179644,[[4]],"(array([[[1014.,  797.],
        [1126.,  803.],
        [1121.,  909.],
        [1010.,  902.]]], dtype=float32),)"
179685,[[4]],"(array([[[1013.,  798.],
        [1125.,  803.],
        [1120.,  911.],
        [1010.,  904.]]], dtype=float32),)"
179725,[[4]],"(array([[[1013.,  799.],
        [1125.,  805.],
        [1121.,  912.],
        [1010.,  905.]]], dtype=float32),)"
179765,[[4]],"(array([[[1014.,  801.],
        [1126.,  808.],
        [1121.,  915.],
        [1010.,  908.]]], dtype=float32),)"
179805,[[4]],"(array([[[1014.,  803.],
        [1126.,  809.],
        [1121.,  917.],
        [1011.,  910.]]], dtype=float32),)"
179845,[[4]],"(array([[[1014.,  803.],
        [1127.,  809.],
        [1122.,  916.],
        [1011.,  909.]]], dtype=float32),)"
179885,[[4]],"(array([[[1014.,  802.],
        [1127.,  808.],
        [1121.,  915.],
        [1011.,  907.]]], dtype=float32),)"
179925,[[4]],"(array([[[1014.,  799.],
        [1126.,  805.],
        [1121.,  911.],
        [1010.,  904.]]], dtype=float32),)"
179965,[[4]],"(array([[[1013.,  797.],
        [1125.,  803.],
        [1120.,  910.],
        [1010.,  903.]]], dtype=float32),)"
180005,[[4]],"(array([[[1013.,  795.],
        [1125.,  801.],
        [1119.,  908.],
        [1009.,  901.]]], dtype=float32),)"
180045,[[4]],"(array([[[1013.,  797.],
        [1125.,  803.],
        [1120.,  910.],
        [1010.,  903.]]], dtype=float32),)"
180085,[[4]],"(array([[[1014.,  799.],
        [1126.,  805.],
        [1121.,  913.],
        [1010.,  905.]]], dtype=float32),)"
180126,[[4]],"(array([[[1014.,  801.],
        [1127.,  807.],
        [1122.,  915.],
        [1011.,  908.]]], dtype=float32),)"
180166,[[4]],"(array([[[1014.,  802.],
        [1127.,  808.],
        [1122.,  915.],
        [1011.,  908.]]], dtype=float32),)"
180206,[[4]],"(array([[[1014.,  802.],
        [1127.,  808.],
        [1122.,  915.],
        [1011.,  909.]]], dtype=float32),)"
180246,[[4]],"(array([[[1014.,  802.],
        [1126.,  808.],
        [1121.,  916.],
        [1011.,  909.]]], dtype=float32),)"
180286,[[4]],"(array([[[1013.,  803.],
        [1126.,  808.],
        [1122.,  916.],
        [1010.,  909.]]], dtype=float32),)"
180326,[[4]],"(array([[[1012.,  805.],
        [1124.,  810.],
        [1120.,  918.],
        [1008.,  912.]]], dtype=float32),)"
180366,[[4]],"(array([[[1009.,  807.],
        [1122.,  812.],
        [1118.,  920.],
        [1007.,  913.]]], dtype=float32),)"
180406,[[4]],"(array([[[1009.,  806.],
        [1122.,  811.],
        [1118.,  919.],
        [1007.,  912.]]], dtype=float32),)"
180446,[[4]],"(array([[[1012.,  805.],
        [1124.,  811.],
        [1119.,  919.],
        [1009.,  912.]]], dtype=float32),)"
180486,[[4]],"(array([[[1012.,  807.],
        [1125.,  813.],
        [1121.,  920.],
        [1009.,  914.]]], dtype=float32),)"
180526,[[4]],"(array([[[1012.,  808.],
        [1124.,  813.],
        [1120.,  921.],
        [1008.,  914.]]], dtype=float32),)"
180566,[[4]],"(array([[[1010.,  808.],
        [1122.,  813.],
        [1118.,  921.],
        [1007.,  914.]]], dtype=float32),)"
180606,[[4]],"(array([[[1009.,  808.],
        [1122.,  814.],
        [1118.,  921.],
        [1006.,  914.]]], dtype=float32),)"
180646,[[4]],"(array([[[1010.,  809.],
        [1122.,  814.],
        [1118.,  923.],
        [1008.,  917.]]], dtype=float32),)"
180686,[[4]],"(array([[[1012.,  811.],
        [1124.,  816.],
        [1119.,  925.],
        [1008.,  917.]]], dtype=float32),)"
180726,[[4]],"(array([[[1013.,  815.],
        [1124.,  820.],
        [1120.,  930.],
        [1009.,  923.]]], dtype=float32),)"
180766,[[4]],"(array([[[1012.,  822.],
        [1124.,  827.],
        [1119.,  937.],
        [1008.,  930.]]], dtype=float32),)"
180807,[[4]],"(array([[[1011.,  828.],
        [1124.,  834.],
        [1120.,  943.],
        [1008.,  937.]]], dtype=float32),)"
180847,[[4]],"(array([[[1010.,  831.],
        [1124.,  837.],
        [1120.,  946.],
        [1008.,  940.]]], dtype=float32),)"
180887,[[4]],"(array([[[1010.,  831.],
        [1123.,  836.],
        [1120.,  945.],
        [1008.,  939.]]], dtype=float32),)"
180927,[[4]],"(array([[[1010.,  829.],
        [1123.,  835.],
        [1119.,  943.],
        [1007.,  937.]]], dtype=float32),)"
180967,[[4]],"(array([[[1009.,  827.],
        [1122.,  832.],
        [1118.,  940.],
        [1006.,  934.]]], dtype=float32),)"
181007,[[4]],"(array([[[1008.,  823.],
        [1121.,  829.],
        [1116.,  937.],
        [1005.,  931.]]], dtype=float32),)"
181047,[[4]],"(array([[[1007.,  821.],
        [1120.,  826.],
        [1116.,  934.],
        [1005.,  929.]]], dtype=float32),)"
181087,[[4]],"(array([[[1007.,  819.],
        [1119.,  823.],
        [1115.,  932.],
        [1004.,  926.]]], dtype=float32),)"
181127,[[4]],"(array([[[1005.,  819.],
        [1118.,  823.],
        [1114.,  931.],
        [1003.,  926.]]], dtype=float32),)"
181167,[[4]],"(array([[[1004.,  818.],
        [1117.,  822.],
        [1113.,  931.],
        [1002.,  925.]]], dtype=float32),)"
181207,[[4]],"(array([[[1005.,  819.],
        [1117.,  823.],
        [1114.,  931.],
        [1003.,  927.]]], dtype=float32),)"
181248,[[4]],"(array([[[1005.,  819.],
        [1118.,  824.],
        [1115.,  931.],
        [1004.,  927.]]], dtype=float32),)"
181288,[[4]],"(array([[[1006.,  818.],
        [1118.,  823.],
        [1115.,  931.],
        [1004.,  926.]]], dtype=float32),)"
181328,[[4]],"(array([[[1005.,  817.],
        [1117.,  821.],
        [1114.,  930.],
        [1003.,  924.]]], dtype=float32),)"
181368,[[4]],"(array([[[1005.,  816.],
        [1117.,  820.],
        [1114.,  929.],
        [1003.,  923.]]], dtype=float32),)"
181408,[[4]],"(array([[[1006.,  815.],
        [1118.,  819.],
        [1115.,  927.],
        [1003.,  921.]]], dtype=float32),)"
181448,[[4]],"(array([[[1007.,  813.],
        [1119.,  817.],
        [1116.,  925.],
        [1004.,  918.]]], dtype=float32),)"
181488,[[4]],"(array([[[1007.,  812.],
        [1120.,  816.],
        [1117.,  924.],
        [1006.,  918.]]], dtype=float32),)"
181528,[[4]],"(array([[[1009.,  812.],
        [1121.,  816.],
        [1118.,  924.],
        [1007.,  918.]]], dtype=float32),)"
181568,[[4]],"(array([[[1010.,  812.],
        [1122.,  816.],
        [1119.,  924.],
        [1008.,  919.]]], dtype=float32),)"
181608,[[4]],"(array([[[1011.,  812.],
        [1123.,  817.],
        [1119.,  925.],
        [1008.,  919.]]], dtype=float32),)"
181648,[[4]],"(array([[[1012.,  811.],
        [1123.,  815.],
        [1120.,  924.],
        [1009.,  918.]]], dtype=float32),)"
181688,[[4]],"(array([[[1012.,  812.],
        [1125.,  816.],
        [1120.,  925.],
        [1010.,  918.]]], dtype=float32),)"
181728,[[4]],"(array([[[1015.,  813.],
        [1127.,  819.],
        [1123.,  927.],
        [1012.,  921.]]], dtype=float32),)"
181768,[[4]],"(array([[[1015.,  813.],
        [1128.,  818.],
        [1124.,  926.],
        [1013.,  920.]]], dtype=float32),)"
181808,[[4]],"(array([[[1016.,  812.],
        [1128.,  818.],
        [1124.,  926.],
        [1013.,  919.]]], dtype=float32),)"
181848,[[4]],"(array([[[1015.,  812.],
        [1128.,  818.],
        [1123.,  925.],
        [1013.,  919.]]], dtype=float32),)"
181889,[[4]],"(array([[[1015.,  809.],
        [1127.,  815.],
        [1122.,  923.],
        [1012.,  916.]]], dtype=float32),)"
181929,[[4]],"(array([[[1015.,  809.],
        [1127.,  815.],
        [1122.,  923.],
        [1012.,  916.]]], dtype=float32),)"
181969,[[4]],"(array([[[1016.,  810.],
        [1128.,  816.],
        [1124.,  924.],
        [1013.,  917.]]], dtype=float32),)"
182009,[[4]],"(array([[[1017.,  811.],
        [1130.,  817.],
        [1125.,  925.],
        [1014.,  918.]]], dtype=float32),)"
182049,[[4]],"(array([[[1017.,  811.],
        [1130.,  816.],
        [1126.,  925.],
        [1014.,  917.]]], dtype=float32),)"
182089,[[4]],"(array([[[1017.,  812.],
        [1130.,  818.],
        [1124.,  926.],
        [1014.,  919.]]], dtype=float32),)"
182129,[[4]],"(array([[[1018.,  813.],
        [1130.,  820.],
        [1124.,  928.],
        [1014.,  921.]]], dtype=float32),)"
182169,[[4]],"(array([[[1017.,  814.],
        [1130.,  820.],
        [1124.,  928.],
        [1014.,  921.]]], dtype=float32),)"
182209,[[4]],"(array([[[1018.,  813.],
        [1130.,  820.],
        [1126.,  927.],
        [1014.,  920.]]], dtype=float32),)"
182249,[[4]],"(array([[[1018.,  811.],
        [1131.,  818.],
        [1126.,  925.],
        [1014.,  917.]]], dtype=float32),)"
182289,[[4]],"(array([[[1018.,  809.],
        [1131.,  816.],
        [1126.,  923.],
        [1015.,  916.]]], dtype=float32),)"
182329,[[4]],"(array([[[1018.,  809.],
        [1131.,  815.],
        [1127.,  922.],
        [1015.,  915.]]], dtype=float32),)"
182370,[[4]],"(array([[[1018.,  809.],
        [1131.,  814.],
        [1126.,  923.],
        [1015.,  915.]]], dtype=float32),)"
182410,[[4]],"(array([[[1019.,  807.],
        [1132.,  814.],
        [1127.,  921.],
        [1015.,  913.]]], dtype=float32),)"
182450,[[4]],"(array([[[1019.,  807.],
        [1131.,  813.],
        [1127.,  921.],
        [1015.,  913.]]], dtype=float32),)"
182490,[[4]],"(array([[[1018.,  808.],
        [1131.,  814.],
        [1126.,  922.],
        [1015.,  914.]]], dtype=float32),)"
182530,[[4]],"(array([[[1019.,  808.],
        [1131.,  814.],
        [1126.,  922.],
        [1015.,  914.]]], dtype=float32),)"
182570,[[4]],"(array([[[1018.,  807.],
        [1131.,  812.],
        [1127.,  920.],
        [1015.,  912.]]], dtype=float32),)"
182610,[[4]],"(array([[[1019.,  804.],
        [1131.,  810.],
        [1127.,  918.],
        [1016.,  911.]]], dtype=float32),)"
182650,[[4]],"(array([[[1020.,  802.],
        [1133.,  809.],
        [1127.,  916.],
        [1016.,  908.]]], dtype=float32),)"
182690,[[4]],"(array([[[1020.,  801.],
        [1133.,  807.],
        [1128.,  914.],
        [1017.,  907.]]], dtype=float32),)"
182730,[[4]],"(array([[[1020.,  801.],
        [1133.,  807.],
        [1128.,  915.],
        [1016.,  906.]]], dtype=float32),)"
182770,[[4]],"(array([[[1020.,  800.],
        [1133.,  807.],
        [1128.,  914.],
        [1016.,  906.]]], dtype=float32),)"
182810,[[4]],"(array([[[1020.,  800.],
        [1133.,  807.],
        [1128.,  914.],
        [1016.,  907.]]], dtype=float32),)"
182850,[[4]],"(array([[[1019.,  801.],
        [1132.,  807.],
        [1128.,  914.],
        [1016.,  907.]]], dtype=float32),)"
182890,[[4]],"(array([[[1020.,  800.],
        [1133.,  807.],
        [1127.,  914.],
        [1016.,  905.]]], dtype=float32),)"
182930,[[4]],"(array([[[1021.,  798.],
        [1134.,  805.],
        [1128.,  912.],
        [1017.,  904.]]], dtype=float32),)"
182970,[[4]],"(array([[[1021.,  797.],
        [1133.,  803.],
        [1128.,  911.],
        [1017.,  903.]]], dtype=float32),)"
183011,[[4]],"(array([[[1020.,  796.],
        [1132.,  803.],
        [1126.,  910.],
        [1015.,  902.]]], dtype=float32),)"
183051,[[4]],"(array([[[1019.,  796.],
        [1131.,  802.],
        [1125.,  910.],
        [1014.,  901.]]], dtype=float32),)"
183091,[[4]],"(array([[[1018.,  796.],
        [1131.,  802.],
        [1125.,  910.],
        [1014.,  902.]]], dtype=float32),)"
183131,[[4]],"(array([[[1018.,  797.],
        [1130.,  803.],
        [1125.,  911.],
        [1014.,  904.]]], dtype=float32),)"
183171,[[4]],"(array([[[1016.,  800.],
        [1129.,  805.],
        [1124.,  913.],
        [1013.,  906.]]], dtype=float32),)"
183211,[[4]],"(array([[[1016.,  801.],
        [1129.,  808.],
        [1123.,  915.],
        [1012.,  907.]]], dtype=float32),)"
183251,[[4]],"(array([[[1015.,  802.],
        [1128.,  808.],
        [1123.,  915.],
        [1011.,  907.]]], dtype=float32),)"
183291,[[4]],"(array([[[1015.,  802.],
        [1128.,  808.],
        [1122.,  915.],
        [1011.,  907.]]], dtype=float32),)"
183331,[[4]],"(array([[[1015.,  800.],
        [1128.,  806.],
        [1123.,  913.],
        [1012.,  905.]]], dtype=float32),)"
183371,[[4]],"(array([[[1015.,  799.],
        [1127.,  804.],
        [1122.,  912.],
        [1012.,  905.]]], dtype=float32),)"
183411,[[4]],"(array([[[1015.,  798.],
        [1127.,  803.],
        [1122.,  911.],
        [1012.,  904.]]], dtype=float32),)"
183452,[[4]],"(array([[[1016.,  794.],
        [1127.,  800.],
        [1123.,  907.],
        [1012.,  900.]]], dtype=float32),)"
183492,[[4]],"(array([[[1016.,  791.],
        [1127.,  796.],
        [1123.,  903.],
        [1012.,  897.]]], dtype=float32),)"
183532,[[4]],"(array([[[1017.,  791.],
        [1129.,  796.],
        [1124.,  903.],
        [1013.,  896.]]], dtype=float32),)"
183572,[[4]],"(array([[[1019.,  792.],
        [1131.,  798.],
        [1126.,  905.],
        [1015.,  897.]]], dtype=float32),)"
183612,[[4]],"(array([[[1019.,  794.],
        [1131.,  799.],
        [1126.,  907.],
        [1015.,  899.]]], dtype=float32),)"
