x_T x_A x_P
-534.0 504.5 -505.75
-547.0 504.0 -431.0
-626.0 506.5 -369.0
-559.0 509.0 -385.0
-556.0 509.5 -401.0
-590.5 508.5 -437.5
-559.0 508.0 -496.75
-558.5 509.5 -501.0
-536.0 509.5 -506.5
-533.5 509.0 -508.25
-575.5 506.5 -510.75
-635.0 505.5 -511.75
-596.5 505.5 -513.75
-563.5 505.0 -515.5
-568.5 481.25 -515.5
-577.0 460.25 -516.5
-554.0 439.25 -517.25
-534.5 489.5 -516.75
-531.0 500.5 -516.5
-532.0 497.5 -515.25
-528.5 499.5 -514.75
-527.0 505.5 -514.0
-526.0 514.5 -513.5
-525.0 520.0 -513.75
-521.5 517.0 -513.75
-527.5 517.5 -514.0
-571.0 518.0 -513.5
-641.125 518.0 -513.25
-786.5 539.5 -513.25
-771.5 571.0 -512.75
-703.625 571.5 -513.75
-640.125 570.5 -514.25
-576.625 570.5 -515.75
-547.0 569.0 -515.5
-58.775 565.0 -515.0
84.12500000000001 563.0 -514.0
227.025 563.0 -514.0
369.92500000000007 561.5 -510.0
512.825 559.0 -509.25
578.5 496.5 -508.75
608.5 497.0 -508.5
556.5 497.5 -508.25
521.0 499.0 -508.0
532.0 499.5 -506.5
515.5 504.0 -506.0
516.0 509.5 -506.5
518.5 510.0 -507.0
514.5 511.0 -426.42857142857144
514.5 511.0 -432.1428571428571
474.0 510.0 -437.8571428571429
528.5 509.0 -443.57142857142856
584.0 509.0 -531.5
508.0 508.5 -509.25
432.0 508.25 -500.5
553.5 508.75 -502.5
440.25 510.0 -499.0
590.4642857142858 570.5 -500.5
579.75 569.25 -500.0
569.0357142857142 568.25 -500.5
574.75 568.0 -500.0
602.5 567.5 -501.0
608.75 567.0 -501.0
610.5 565.75 -495.0
598.0 564.25 -492.5
603.0 564.0 -495.5
602.25 564.0 -495.0
598.25 564.0 -495.5
597.0 564.25 -496.5
601.25 564.5 -497.0
554.75 491.75 -500.5
549.25 493.0 -507.0
559.0 493.0 -509.5
575.0 408.0 -511.0
562.5 333.0 -510.5
534.5 331.5 -511.5
537.0 330.5 -511.0
532.5 329.0 -511.5
513.25 328.25 -511.75
512.875 335.5 -512.5
510.5 334.5 -512.5
404.0 334.0 -513.5
511.0 333.5 -513.75
437.5 333.5 -513.5
471.0 334.0 -512.75
469.5 335.0 -511.25
529.4583333333333 412.3 -511.25
529.2916666666667 465.5 -511.0
529.125 518.7 -510.5
516.0 509.5 -510.25
464.0 514.0 -510.25
506.5 512.5 -510.0
469.5 515.0 -509.5
502.0 515.0 -509.5
451.0 513.5 -509.5
445.875 515.5 -509.5
509.0 515.5 -509.75
469.5 515.5 -509.25
483.5 516.0 -509.5
500.5 517.0 -509.5
512.5 518.5 -509.0
514.75 520.0 -508.25
511.75 521.5 -509.0
486.5 523.0 -509.5
508.5 500.34375 -510.0
530.5 509.71875 -509.75
546.5 519.09375 -508.5
547.5 528.46875 -507.75
559.0 550.0 -508.0
554.0 506.0 -507.75
525.5 510.5 -506.5
547.5 507.5 -503.5
554.5 504.5 -501.0
574.5 492.71875 -501.0
565.5 495.59375 -501.5
516.5 498.46875 -502.0
532.5 501.34375 -502.0
534.0 504.0 -502.0
507.0 509.0 -503.0
546.0 510.0 -504.5
539.5 503.0 -504.5
535.1071428571429 496.6875 -505.75
363.5357142857143 490.9375 -506.5
191.9642857142857 485.1875 -506.25
20.39285714285711 479.4375 -506.5
-481.5 494.0 -506.75
-478.75 512.0 -505.5
-505.75 521.0 -504.75
-533.0 526.5 -504.5
-515.0 527.0 -504.75
-488.0 527.5 -506.75
-477.0 525.0 -508.0
-505.0 517.5 -508.25
-555.5 510.0 -508.5
-652.25 510.5 -510.0
-595.25 511.5 -511.0
-518.0 512.0 -512.0
-533.0625 512.5 -511.75
-485.8125 514.5 -512.5
-467.0 518.5 -512.5
-460.5 521.5 -513.5
-456.0 527.0 -513.5
-461.5 534.5 -481.5
-460.0 535.0 -449.125
-517.5 531.0 -448.625
-633.5 524.0 -448.125
-824.5 515.0 -414.0
-455.5 503.0 -469.5
-457.875 474.0 -501.75
-481.375 383.20000000000005 -500.25
-504.875 264.1333333333333 -514.25
-528.375 145.0666666666667 -525.25
-551.875 26.0 -523.25
-565.9375 -93.0666666666666 -523.75
-551.6875 -212.13333333333333 -523.0
-537.4375 -331.2 -521.75
-523.1875 -497.0 -523.0
-508.9375 -803.0 -523.75
-494.6875 -682.5 -522.0
-483.5 -701.0 -521.25
-480.5 -580.0 -521.25
-474.5 -550.0 -519.5
-477.5 -525.0 -518.0
-478.0 -515.0 -515.75
-478.375 -503.0 -515.75
-481.0 -494.0 -516.0
-461.5 -487.0 -515.25
-438.0 -478.0 -514.5
-501.0 -468.5 -514.75
-503.0 -456.5 -514.5
-622.0833333333333 -442.0 -513.75
-226.41666666666666 -424.0 -513.5
169.25000000000006 -327.046875 -513.5
522.5 -193.109375 -513.0
485.5 -59.171875 -512.75
472.0 74.765625 -513.75
507.5 208.703125 -515.75
478.5 342.640625 -517.5
478.5 476.578125 -518.5
397.5 610.515625 -519.0
383.0 721.5 -519.25
416.0 634.0 -520.0
434.0 577.0 -500.0
516.0 557.0 -519.25
477.0 575.0 -518.5
460.0 566.0 -517.0
486.5 563.5 -516.5
492.0 560.5 -515.25
514.0 556.0 -514.5
514.5 550.5 -513.75
489.5 545.5 -512.0
513.0 542.5 -511.5
512.0 540.0 -510.5
497.0 541.0 -511.0
43.71875 542.0 -512.0
-133.40625 541.5 -512.0
-310.53125 540.0 -511.0
-487.65625 540.0 -511.5
-618.5 538.5 -511.5
-512.625 537.0 -510.0
-601.0 535.5 -509.0
-554.0 534.0 -506.5
-662.5 520.0 -503.0
-668.5 510.5 -508.0
-670.5 510.5 -507.75
-671.5 510.0 -509.0
-670.0 509.0 -510.75
-669.0 508.0 -512.25
-662.75 508.0 -512.75
-655.75 507.5 -513.25
-652.5 507.0 -511.75
-658.5 506.5 -509.25
-640.5 506.0 -506.75
-849.8125 508.0 -513.75
-717.0625 509.0 -510.5
-620.5 510.5 -513.75
-757.0 515.5 -515.25
-624.0 522.0 -518.25
-633.75 520.5 -517.5
-660.5 520.5 -520.25
-660.0 520.0 -522.0
-657.0 521.5 -520.75
-655.625 520.5 -520.5
-656.5 521.0 -520.25
-664.5 522.5 -518.25
-664.0 525.0 -516.75
-658.0 525.5 -514.5
-656.0 527.0 -513.0
-656.0 527.5 -510.75
-637.5 515.0 -513.75
-624.9 505.5 -515.5
-632.5 503.0 -515.5
-640.1 503.0 -518.0
-678.5 503.5 -517.0
-708.0 506.5 -518.25
-720.0 514.0 -516.75
-723.5 513.5 -512.75
-722.1833333333334 510.5 -510.0
-716.9166666666667 506.0 -506.5
-711.6500000000001 437.0 -505.0
-706.3833333333334 318.64285714285717 -503.0
-701.1166666666666 209.5 -502.5
-695.8499999999999 100.35714285714286 -505.75
-690.5833333333333 20.5 -452.92857142857144
-685.3166666666666 38.0 -438.6428571428571
-685.0 38.0 -424.3571428571429
-682.5 46.5 -410.07142857142856
-683.0 152.5 -450.0
-684.0 151.0 -486.0
-700.0 153.5 -492.5
-696.0 160.5 -479.0
-694.5 167.0 -491.0
-695.5 170.0 -496.5
-695.5 173.0 -497.25
-700.0 176.0 -497.0
-696.0 176.5 -496.75
-702.5 148.5 -498.0
-702.5 54.0 -500.5
-703.0 57.5 -501.75
-702.0 58.0 -503.0
-696.0 56.5 -502.5
-695.0 57.0 -503.5
-693.5 56.5 -503.25
-690.5 118.5 -502.75
-686.0 371.0 -502.5
-694.0 496.5 -501.25
-673.0 498.0 -495.75
-697.0 499.5 -437.08333333333337
-706.0 503.0 -421.41666666666663
-711.0 502.5 -405.75
-710.5 504.0 -416.125
-710.5 507.0 -482.25
-701.0 507.0 -476.0
-339.5 509.5 -486.5
-204.1195652173913 506.5 -485.0
-178.94565217391306 410.8571428571429 -486.0
-153.77173913043478 268.2857142857143 -491.0
-128.5978260869565 125.7142857142857 -492.25
-103.42391304347825 -16.85714285714289 -495.75
-78.25 -52.0 -497.0
-53.076086956521735 -61.5 -498.0
-27.90217391304347 -60.5 -498.75
-2.7282608695652186 -55.5 -500.25
22.44565217391306 -51.0 -499.25
47.61956521739131 -58.0 -499.5
72.79347826086956 -53.5 -499.0
97.96739130434781 -49.0 -497.5
123.14130434782612 -23.0 -497.75
148.31521739130437 -11.0 -497.75
173.48913043478262 3.0 -497.5
198.66304347826087 1.0 -497.75
223.83695652173913 -1.5 -498.25
249.0108695652174 -5.0 -498.75
274.1847826086957 -68.5 -500.0
299.35869565217394 -75.5 -500.5
324.5326086956522 -76.0 -499.0
349.70652173913044 -74.5 -499.5
361.0 18.5 -499.25
273.5 31.0 -498.5
298.0 36.5 -498.25
307.5 37.5 -498.0
272.5 38.5 -498.25
270.5 195.5 -500.0
276.5 422.25 -495.0
309.5 481.0 -494.5
298.75 486.0 -491.0
253.75 487.0 -490.0
203.75 485.5 -491.5
204.25 486.5 -491.0
187.0 516.5 -499.5
192.0 517.25 -499.0
191.5 519.25 -500.0
207.75 520.5 -487.0
231.68548387096774 520.25 -482.5
249.26612903225805 519.75 -490.5
266.8467741935484 519.75 -498.5
284.4274193548387 519.0 -500.0
302.008064516129 518.5 -500.5
319.5887096774194 517.0 -504.0
337.16935483870964 517.5 -514.0
354.75 518.0 -507.0
372.33064516129036 517.5 -511.0
389.9112903225806 502.75 -510.0
407.491935483871 491.375 -510.5
425.07258064516134 492.54166666666663 -511.5
442.6532258064516 493.70833333333337 -513.5
460.23387096774195 493.0 -514.0
477.8145161290323 516.0 -516.0
494.0 519.0 -518.0
468.75 521.25 -518.0
435.66666666666663 514.0 -517.75
472.33333333333337 492.5 -517.5
462.0 492.5 -518.0
461.0 494.5 -517.75
526.125 494.0 -518.0
520.625 495.0 -517.5
515.125 495.0 -516.25
513.0 495.5 -516.75
521.5 496.0 -517.0
487.5 496.5 -515.25
470.5 509.5 -507.25
424.0 512.5 -505.0
432.0 513.5 -505.0
469.5 514.0 -504.25
444.5 513.5 -502.75
478.0 512.5 -503.0
471.0 511.0 -503.0
674.2 510.5 -496.5
605.0 509.5 -484.5
535.8 508.5 -474.5
488.0 508.5 -464.5
489.0 508.0 -454.5
501.0 507.5 -444.5
479.0 507.5 -491.5
447.0 552.5 -509.5
447.5 569.0 -517.5
447.0 567.5 -519.75
483.5 567.5 -518.5
447.5 567.0 -515.75
459.0 567.0 -516.75
486.0 567.5 -515.75
486.0 548.6 -516.0
488.5 579.0 -515.5
489.0 609.4 -514.75
494.5 546.875 -514.5
467.0 523.5 -512.75
517.0 522.0 -512.5
520.0 507.5 -502.0
513.0 504.0 -481.5
503.5 505.0 -467.5
507.5 506.0 -453.5
504.0 506.5 -439.5
520.0 507.5 -454.08333333333337
552.0 525.5 -478.41666666666663
541.0 526.0 -498.5
555.0 525.0 -501.0
592.5 525.5 -498.5
597.5 526.5 -501.0
576.0 526.5 -499.25
590.5 527.0 -500.25
589.5 518.5 -504.75
590.5 508.5 -505.5
579.5 509.5 -500.5
564.5 509.0 -501.25
595.5 508.5 -506.75
580.0 515.0 -507.0
580.0 520.5 -506.25
547.0 521.0 -505.75
535.0 520.0 -506.5
529.0 520.5 -506.5
528.5 520.0 -505.5
524.0 519.0 -505.0
521.5 517.5 -505.0
524.0 516.0 -504.5
492.0 516.5 -503.5
452.5 517.0 -504.5
444.0 519.0 -505.25
439.0 520.5 -505.0
529.5 522.0 -491.0
499.5 521.5 -491.5
500.5 520.0 -491.5
495.5 520.0 -492.0
522.5 521.0 -492.25
524.0 513.5 -492.0
550.5 508.0 -491.5
582.0 505.5 -492.0
534.0 504.5 -492.25
462.5 505.0 -492.5
483.5 504.5 -492.0
482.0 503.5 -491.5
481.0 503.5 -493.75
469.5 504.0 -496.25
481.5 514.0 -496.75
505.0 519.5 -496.75
487.0 520.5 -497.25
489.5 520.5 -499.5
496.5 521.0 -499.5
495.0 522.0 -499.0
494.5 522.0 -499.5
536.05 522.0 -498.5
446.25 523.0 -504.75
356.45 522.0 -505.25
342.5 522.0 -508.0
278.5 523.0 -510.5
317.5 523.0 -512.0
302.5 523.0 -514.0
297.5 509.0 -516.0
169.5 509.0 -518.0
181.0 509.5 -519.0
250.0 509.0 -518.75
268.75 509.0 -518.5
295.0 508.0 -518.25
272.5 506.0 -529.75
282.0 502.0 -501.0
297.0 496.1666666666667 -498.75
292.0 495.05555555555554 -498.0
244.5 493.94444444444446 -497.75
225.0 492.8333333333333 -498.0
246.0 496.5 -497.0
311.75 505.0 -497.5
326.125 507.5 -499.0
304.29166666666663 515.5 -499.0
282.45833333333337 509.5 -497.75
242.0 509.5 -497.25
233.25 508.0 -498.0
233.0 508.0 -498.25
218.0 508.0 -498.0
217.0 513.5 -497.75
227.0 518.0 -497.25
287.85714285714283 518.0 -497.25
359.0 516.5 -496.75
430.1428571428571 515.0 -469.25
490.5 513.0 -441.42857142857144
487.0 513.5 -440.0
455.0 513.5 -438.57142857142856
490.5 514.0 -454.625
493.0 519.5 -509.75
478.58333333333337 527.5 -496.5
416.91666666666663 527.0 -498.75
446.5 527.5 -476.75
501.625 528.5 -486.75
523.0 528.0 -502.75
474.0 528.5 -503.0
515.5 529.0 -503.25
526.5 529.5 -502.5
494.0 530.0 -500.75
495.0 522.5 -499.5
528.5 509.5 -499.5
518.5 509.0 -498.25
549.0 510.0 -497.5
540.5 500.0 -498.5
581.5 493.0 -496.75
535.0 491.5 -495.75
563.5 491.0 -496.5
574.5 488.5 -496.5
527.5 488.0 -495.5
500.5 488.0 -496.5
576.0 487.5 -497.25
595.5 487.5 -498.75
600.5 487.5 -499.5
601.0 500.5 -499.25
531.0 511.5 -499.0
530.5 509.0 -497.75
538.0 508.0 -497.5
522.0 508.0 -497.5
523.5 508.5 -496.25
522.4375 507.5 -495.0
519.6875 508.0 -494.5
520.5 518.5 -494.25
425.5 528.0 -494.5
429.0 527.0 -494.5
476.5 526.5 -494.5
527.875 526.5 -494.5
484.5 524.5 -493.5
474.5 523.5 -492.75
524.0 523.5 -493.25
507.0 524.5 -493.5
512.0 524.0 -492.5
511.875 523.0 -492.0
508.5 523.0 -492.25
532.0 528.0 -492.0
506.0 511.29166666666663 -493.25
483.5 510.45833333333337 -498.5
480.5 509.625 -499.25
506.5 510.0 -500.75
564.5 513.5 -503.0
561.5 524.0 -503.75
563.0 517.0 -505.25
563.5 519.0 -506.25
558.0 509.5 -496.75
547.5 503.0 -487.27272727272725
537.875 501.5 -481.6363636363636
534.375 501.5 -476.0
530.875 499.0 -470.3636363636364
527.375 503.5 -464.72727272727275
526.5 521.0 -467.0
524.25 519.0 -490.0
517.0 518.5 -500.0
521.0 518.0 -505.5
524.0 521.0 -499.75
519.5 522.5 -500.75
493.0 523.5 -501.75
520.25 524.5 -502.25
529.5 527.0 -502.75
531.0 528.5 -503.25
533.0 529.0 -503.5
535.5 528.5 -505.0
463.0 528.5 -505.25
490.5 529.0 -504.5
515.0 528.5 -504.75
515.5 507.0 -503.75
471.0 503.5 -502.25
349.08333333333337 504.0 -501.5
271.41666666666663 504.5 -500.5
272.0 503.5 -501.0
265.0 504.0 -501.5
131.5 504.0 -501.5
260.5 512.5 -498.0
233.5 526.0 -499.0
291.0 526.0 -499.0
206.0 526.0 -498.25
217.5 526.5 -497.5
180.5 527.0 -497.0
251.0 527.0 -497.0
233.5 527.0 -497.0
231.0 527.0 -496.5
229.5 527.0 -497.25
230.5 527.0 -497.25
204.0 527.0 -497.0
142.5 528.0 -496.75
142.5 527.0 -496.25
151.5 499.0 -496.5
148.0 501.5 -507.75
148.5 503.5 -508.5
160.5 501.0 -503.5
154.0 499.125 -501.625
155.0 506.75 -502.0
221.55 522.75 -504.0
298.95000000000005 525.25 -502.0
419.75 525.75 -502.0
495.75 525.25 -501.0
502.875 524.75 -502.0
470.75 521.0 -509.5
439.5 517.0 -509.0
487.0 514.25 -507.0
507.75 513.25 -506.0
442.25 512.0 -505.5
482.25 498.75 -506.5
462.25 494.0 -507.0
480.5 493.0 -508.0
504.75 491.5 -509.0
507.0 490.5 -511.0
509.25 489.75 -510.5
503.0 489.5 -515.0
497.5 523.5 -512.0
491.0 524.0 -513.0
535.75 524.0 -514.5
568.25 523.5 -512.5
560.5 523.75 -507.5
563.25 524.0 -488.25
561.75 524.125 -466.58333333333337
543.75 524.5 -444.91666666666663
533.625 524.5 -423.25
529.0 524.5 -425.5
557.0 525.5 -499.25
546.5 508.0 -492.5
491.5 484.95000000000005 -492.75
515.0 481.54999999999995 -497.75
513.5 482.0 -500.5
513.5 494.0 -497.5
513.0 511.5 -501.25
511.5 505.5 -502.25
476.0 500.0 -501.0
456.0 499.0 -501.0
488.5 506.0 -501.5
643.5 516.0 -500.25
639.5 517.5 -500.5
639.5 520.0 -500.75
644.0 522.5 -500.25
525.0 523.0 -500.0
508.5 554.5 -499.25
511.5 578.0 -497.5
646.0 577.5 -498.25
657.0 577.0 -500.25
668.0 576.5 -499.5
606.5 575.0 -499.5
667.0 506.0 -499.0
586.5 509.5 -499.25
500.5 509.5 -499.25
591.5 509.5 -499.5
528.0 509.5 -500.25
506.5 521.0 -500.25
494.0 531.5 -501.5
620.5 531.0 -501.0
624.5 530.0 -501.5
624.5 530.0 -501.5
596.125 531.0 -501.5
561.625 529.5 -501.0
527.125 528.5 -501.0
579.0 529.5 -500.75
574.0 531.0 -501.0
426.0 532.0 -478.5
508.0 506.5 -456.4375
639.5 509.0 -459.6875
616.875 508.5 -462.9375
584.0416666666667 508.0 -466.1875
551.2083333333333 507.5 -469.25
519.5 508.0 -514.25
634.21875 508.0 -513.5
625.09375 508.0 -509.75
615.96875 508.0 -509.0
606.84375 508.5 -539.25
554.5 508.5 -537.0
545.0 508.0 -537.0
639.0 507.5 -536.5
590.0 519.5 -534.5
651.0 523.0 -497.0
604.5 522.0 -499.75
559.0 521.0 -501.5
536.5 521.0 -501.75
532.25 523.0 -501.75
526.5 523.5 -502.0
526.5 524.0 -504.25
534.0 525.5 -501.25
527.25 527.0 -500.25
532.0 529.0 -500.25
540.0 530.0 -501.0
541.5 532.0 -500.0
511.5 531.5 -500.75
481.5 549.5 -500.5
510.0 565.0 -500.25
391.0 565.5 -497.5
336.5 565.0 -494.25
291.5 564.5 -493.75
298.5 563.5 -493.0
307.5 502.5 -496.75
330.0 508.0 -495.25
260.5 507.0 -495.75
224.5 506.5 -499.0
242.5 500.0 -497.75
250.0 524.9166666666667 -499.0
233.0 690.5833333333333 -503.5
166.5 514.5 -504.25
163.0 534.0 -505.5
142.0 527.5 -505.75
136.0 516.0 -505.5
134.5 515.5 -506.25
160.0 517.0 -507.0
207.0 519.5 -506.25
208.0 528.5 -505.0
229.5 529.0 -504.5
232.5 529.5 -503.25
235.5 529.0 -502.0
206.5 528.5 -502.0
235.5 528.5 -502.0
307.5 529.0 -500.25
280.0 529.0 -500.0
267.0 528.5 -499.75
482.5 528.5 -497.75
495.5 528.5 -479.0
496.5 528.0 -457.0
485.0 528.5 -435.0
492.5 528.5 -473.0
474.0 530.5 -507.0
474.5 531.5 -505.0
574.0 530.5 -500.75
554.5 577.5 -501.75
527.0 576.0 -502.5
537.0 574.5 -505.25
532.5 576.0 -503.25
572.5 576.0 -504.5
577.0 536.0 -504.25
557.5 511.5 -503.0
571.5 511.5 -502.25
596.5 512.0 -503.25
531.0 512.0 -502.5
532.0 513.5 -502.25
503.5 517.0 -498.75
486.0 520.5 -500.0
299.2857142857143 522.5 -505.5
60.42857142857143 523.0 -506.0
-178.42857142857142 523.0 -507.5
-417.2857142857143 521.5 -508.0
-451.0 520.5 -508.0
-450.5 519.0 -508.25
-455.5 519.0 -507.25
-509.5 519.0 -505.5
-577.0 520.5 -505.0
-514.5 522.0 -499.5
-566.125 510.5 -331.32142857142856
-453.0 499.0 -356.6071428571429
-585.5 499.0 -381.8928571428571
-583.5 500.0 -407.17857142857144
-583.5 500.5 -370.25
-553.5 502.0 -456.5
-590.0 500.5 -488.0
-587.0 499.5 -490.25
-592.5 498.0 -489.5
-576.55 498.5 -491.75
-204.74999999999997 499.0 -496.25
167.05 475.5 -497.5
475.5 462.75 -496.5
585.25 467.75 -499.5
480.0 490.0 -498.0
476.0 511.5 -498.0
496.5 521.0 -495.25
514.0 520.0 -497.5
453.0 515.5 -498.0
470.0 519.0 -499.75
468.0 523.0 -500.25
503.0 523.5 -500.0
508.5 521.0 -500.0
505.0 520.5 -499.25
471.5 523.5 -498.5
465.0 522.5 -498.25
470.0 521.0 -497.75
469.5 511.0 -496.0
230.0 501.5 -496.5
75.0 502.0 -496.0
42.5 501.0 -500.5
49.0 501.0 -502.75
41.5 508.5 -502.0
1.0 518.5 -501.75
3.0 520.0 -501.75
43.5 519.5 -502.0
45.0 519.0 -502.0
46.5 519.0 -502.5
48.5 518.0 -502.5
49.0 518.0 -501.0
51.0 517.0 -499.75
51.5 517.0 -499.75
52.5 517.5 -494.5
49.5 518.5 -494.5
37.15 517.0 -496.0
37.75 499.5 -496.0
38.35 500.0 -496.5
42.5 501.0 -497.0
41.0 501.0 -497.5
44.5 501.5 -497.5
42.5 505.5 -496.5
43.0 508.5 -496.0
41.0 509.0 -496.5
41.0 509.0 -496.75
39.0 509.0 -496.0
37.5 482.5 -509.02777777777777
45.0 480.0 -487.1388888888889
25.0 479.0 -465.25
26.5 479.0 -443.3611111111111
21.5 479.0 -421.47222222222223
19.5 479.5 -493.75
23.0 480.0 -516.25
24.5 480.5 -491.0
-3.0 480.0 -493.0
11.0 480.0 -496.0
25.0 480.0 -497.5
39.0 480.5 -495.0
30.5 481.0 -496.0
31.0 486.0 -496.0
33.0 515.5 -496.25
35.0 516.5 -497.5
35.0 517.0 -500.5
33.5 517.0 -501.25
48.0 517.0 -502.5
121.0 504.0 -502.5
109.0 500.0 -503.75
182.625 500.5 -504.25
282.7916666666667 500.0 -504.25
382.95833333333337 499.5 -503.5
539.5 499.0 -502.75
531.0 499.0 -501.5
536.0 507.0 -503.0
520.0 516.0 -503.0
498.0 515.5 -502.5
485.0 514.5 -502.0
480.5 514.5 -503.0
478.5 514.5 -502.0
508.5 515.0 -502.25
508.0 516.0 -502.25
513.0 516.0 -501.75
521.5 505.0 -502.0
516.5 498.0 -501.0
509.5 498.0 -499.75
602.5 497.0 -499.0
535.0 496.0 -495.5
516.0 495.0 -493.25
520.0 495.5 -493.75
489.0 496.0 -493.75
488.5 496.0 -495.25
526.5 496.0 -496.0
538.75 496.25 -497.0
542.5 508.75 -496.0
561.25 511.75 -497.0
530.75 510.75 -497.0
506.0 510.0 -496.5
505.25 509.5 -496.0
546.5 509.0 -494.5
552.75 500.5 -494.5
493.5 496.0 -495.0
378.5 496.0 -495.5
432.75 491.75 -496.0
432.5 510.4375 -495.0
448.5 586.1875 -495.5
550.0 606.5 -495.5
537.5 512.25 -496.5
519.0 499.0 -471.5
509.0 501.5 -502.0
508.5 500.25 -513.5
501.25 502.75 -309.76041666666663
501.5 505.75 -328.80208333333337
501.5 507.25 -347.84375
499.25 510.5 -366.8854166666667
501.25 512.0 -385.92708333333337
501.75 511.75 -404.96875
502.25 512.5 -424.0104166666667
491.0 513.0 -443.05208333333337
496.0 513.5 -462.09375
505.5 514.5 -481.1354166666667
505.0 505.0 -500.17708333333337
277.0 494.0 -519.21875
-8.22727272727273 494.5 -497.75
-99.86363636363637 494.0 -514.0
-191.5 493.0 -523.0
-283.1363636363636 491.0 -526.5
-374.77272727272725 488.0 -520.5
-448.5 483.0 -520.8333333333333
-452.0 473.0 -540.1666666666667
-457.0 457.5 -544.5
-497.625 441.0 -546.0
-604.0 393.0 -549.5
-600.0 161.71875 -483.5
-383.275 68.59375 -501.25
-94.97499999999997 -24.53125 -502.25
193.32500000000005 -117.65625 -501.75
481.62500000000006 -272.5 -501.25
769.9250000000001 -426.04999999999995 -493.25
713.5 -517.45 -491.75
662.0 -582.0 -491.0
646.0 -554.5 -490.75
648.5 -480.0 -491.5
649.0 -549.5 -492.25
642.5 -535.0 -488.5
642.0 -535.0 -490.0
644.0 -464.375 -488.5
558.5 -539.5 -489.5
490.0 -614.5 -493.25
498.0 -563.5 -493.75
499.0 -558.5 -493.0
501.5 -553.5 -492.75
555.0 -532.5 -492.25
449.45000000000005 -526.0 -492.5
242.04999999999998 -519.0 -492.0
34.64999999999998 -560.0 -491.25
-172.75 -521.0 -490.25
-380.15000000000003 -518.5 -490.25
-438.5 -515.5 -490.5
-549.0 -511.5 -490.75
-551.5 -506.0 -493.0
-565.5 -502.5 -494.75
-529.875 -502.0 -496.0
-391.5 -502.5 -497.5
-447.5 -501.5 -499.75
-450.5 -500.5 -500.0
-444.0 -526.5 -501.0
-445.0 -499.5 -501.25
-449.5 -499.0 -504.75
-451.5 -498.5 -504.0
-453.0 -499.0 -448.5
-456.5 -499.5 -394.375
-459.5 -498.5 -398.875
-460.0 -497.5 -403.375
-453.5 -496.0 -460.75
-451.0 -492.0 -485.5
-453.5 -487.5 -506.5
-453.5 -487.0 -486.5
-453.5 -518.0 -508.75
-464.55 -534.0 -503.25
-508.75 -500.5 -505.0
-552.95 -500.5 -506.0
-552.5 -500.0 -508.5
-543.0 -500.0 -511.0
-540.0 -518.5 -512.5
-541.0 -524.0 -514.0
-539.5 -489.5 -513.5
-543.125 -487.0 -511.0
-545.0 -483.0 -508.5
-548.5 -497.5 -506.5
-550.3125 -496.5 -504.0
-551.5625 -496.5 -502.25
-553.5 -491.5 -497.25
-559.0 -488.5 -497.0
-553.0 -484.0 -497.25
-605.5 -475.0 -498.75
-508.0 -456.5 -499.25
-396.65625 -433.5 -499.75
-123.28125 -412.5 -500.25
150.09375 -158.0 -500.25
423.46875 79.33333333333334 -501.75
630.5 246.66666666666669 -501.75
585.0 414.0 -500.5
577.25 555.5 -499.5
574.0 638.0 -499.25
553.875 561.5 -498.25
542.0 537.0 -497.25
590.0 522.0 -497.0
600.875 509.0 -497.5
524.5 505.0 -480.0
535.0 513.5 -462.75
548.0 515.0 -462.0
566.0 518.0 -461.75
577.0 521.5 -462.25
570.5 528.5 -477.0
618.0 532.5 -491.5
607.0 533.5 -475.25
563.0 534.0 -459.0
574.0 531.0 -484.75
569.0 504.5 -505.5
565.0 501.5 -504.25
574.0 501.0 -502.25
572.5 502.5 -501.5
569.0 509.5 -501.25
522.5 518.0 -500.25
531.0 519.5 -499.5
549.5 521.0 -498.5
525.0 524.0 -496.5
516.5 528.0 -496.25
514.0 531.0 -495.75
519.0 533.0 -497.0
517.5 533.0 -497.0
517.0 531.0 -496.5
518.0 525.5 -496.0
518.5 520.0 -497.5
518.0 515.0 -498.75
524.0 514.5 -496.5
400.0 514.0 -495.25
316.0 491.54166666666663 -497.0
266.0 491.70833333333337 -496.0
240.0 491.875 -496.5
229.0 499.0 -497.0
242.0 514.5 -497.25
273.0 508.5 -497.25
225.5 508.0 -497.75
157.5 508.0 -477.625
129.0 509.5 -446.125
