x_T x_P y_T y_P d_T d_P FaceP_T FaceT_P
148.0 507.75 451.0 345.0 474.66346761733007 613.86912543291 0.0 1.0
148.5 508.5 447.0 350.0 471.02215844156444 617.3112732926277 0.0 1.0
160.5 503.5 465.0 353.0 491.92908602742074 614.9227227436047 0.0 1.0
154.0 501.625 474.0 354.5 498.4266848524856 614.2458027800614 0.0 1.0
155.0 502.0 467.5 354.5 492.5282840448324 614.5520726512929 0.0 1.0
221.55 504.0 422.29999999999995 354.5 497.0495605261002 616.190993552133 0.0 1.0
298.95000000000005 502.0 320.70000000000005 354.5 460.278356670384 614.5521403322664 0.0 1.0
419.75 502.0 272.25 354.5 500.4301812330718 614.5521403322664 0.0 1.0
495.75 501.0 324.0 356.0 592.2777706231641 614.6031239751389 0.0 1.0
502.875 502.0 317.0 355.5 594.4535324777773 615.1294813779502 0.0 1.0
470.75 509.5 316.5 365.0 567.2549054512563 626.7530457106792 0.0 1.0
439.5 509.0 337.5 359.0 554.1433832021711 622.8659683261405 0.0 1.0
487.0 507.0 315.75 360.0 580.4829947884123 621.8114553689429 0.0 1.0
507.75 506.0 319.25 360.5 599.7754839716399 621.2860982092486 0.0 1.0
442.25 505.5 312.5 361.0 541.6202841721981 621.1693936139357 0.0 1.0
482.25 506.5 320.5 360.0 579.2929763764748 621.4035855167991 1.0 1.0
462.25 507.0 323.5 359.0 564.2144269268993 621.2334280158852 1.0 1.0
480.5 508.0 331.0 359.0 583.7277722715698 622.0491003677521 1.0 1.0
504.75 509.0 327.0 358.5 601.4275798486055 622.577906771514 1.0 1.0
507.0 511.0 326.75 357.5 603.1707850941687 623.6403868842142 1.0 1.0
509.25 510.5 385.25 357.5 638.7555142067354 623.2306956496927 1.0 1.0
503.0 515.0 374.0 358.0 626.8765659888016 627.2073147409392 1.0 1.0
497.5 512.0 347.25 358.5 606.7064272463751 625.0332623011232 1.0 1.0
491.0 513.0 333.75 358.5 593.7028007018259 625.8526808458064 1.0 1.0
535.75 514.5 350.5 357.5 640.4022794686667 626.5113726022856 1.0 1.0
568.25 512.5 341.0 356.5 662.7243931868368 624.2984062129264 1.0 1.0
560.5 507.5 323.5 356.0 647.2443121828896 619.916765489527 1.0 1.0
563.25 488.25 326.5 322.91666666666663 651.0406152568319 587.3759026422343 1.0 0.0
561.75 466.58333333333337 323.5 278.1388888888889 648.2403060888137 546.8798715819698 1.0 0.0
543.75 444.91666666666663 304.5 233.3611111111111 623.2048759213276 506.3838405217052 1.0 0.0
533.625 423.25 296.75 188.58333333333331 610.587574842458 465.8878094614406 1.0 0.0
529.0 425.5 294.0 204.0 605.2102218045982 475.49961200246594 1.0 0.0
557.0 499.25 328.0 346.25 646.4181241649533 607.7370364780529 1.0 1.0
546.5 492.5 313.5 355.0 630.0394526312007 607.1094081773089 1.0 1.0
491.5 492.75 284.0 358.5 567.7109096981644 609.3643404362838 1.0 1.0
515.0 497.75 305.0 363.5 598.5401069816248 616.3500095227766 1.0 1.0
513.5 500.5 304.5 368.0 596.9945817511726 621.2326276225797 1.0 1.0
513.5 497.5 305.0 364.0 597.2497383842039 616.4440267000775 1.0 1.0
513.0 501.25 307.0 363.0 597.8444613777065 618.8865515754328 1.0 1.0
511.5 502.25 307.0 363.0 596.5578345810237 619.6969960005207 1.0 1.0
476.0 501.0 295.0 361.5 560.0665745333204 617.805257015546 1.0 1.0
456.0 501.0 314.5 360.5 553.9442459694349 617.2215714298561 1.0 1.0
488.5 501.5 304.0 360.5 575.8160299165188 617.6265052602585 1.0 1.0
643.5 500.25 309.0 360.75 715.4052277538556 616.7582563716426 0.0 1.0
639.5 500.5 252.0 361.25 687.3612516609243 617.2536414321464 0.0 1.0
639.5 500.75 254.0 361.25 688.0971682005254 617.4561751170589 0.0 1.0
644.0 500.25 246.0 360.0 689.39331344349 616.320132385443 0.0 1.0
525.0 500.0 264.0 358.0 587.6405372829813 614.9504045042983 0.0 1.0
508.5 499.25 269.0 356.25 575.2776050167147 613.3226357950782 1.0 1.0
511.5 497.5 273.0 354.75 579.8034983730822 611.0271560221502 1.0 1.0
646.0 498.25 244.0 355.0 690.5574833208043 611.7829997075619 0.0 1.0
657.0 500.25 281.0 356.75 714.5702334733853 614.4271694764763 0.0 1.0
668.0 499.5 291.0 355.0 728.6332654693083 612.8012859817488 0.0 1.0
606.5 499.5 288.5 353.5 672.153789491349 611.9334114100977 0.0 1.0
667.0 499.0 288.0 353.0 726.5213500884278 611.236849131727 0.0 1.0
586.5 499.25 314.0 351.5 667.8406213036845 610.5758210193123 0.0 1.0
500.5 499.25 308.0 351.5 587.678312869965 610.5758210193123 1.0 1.0
591.5 499.5 282.5 351.5 656.0098879889011 610.7802387111096 1.0 1.0
528.0 500.25 304.5 351.25 609.5238495202785 611.2500541625898 1.0 1.0
506.5 500.25 292.5 352.25 584.8930301060659 611.8258707175819 1.0 1.0
494.0 501.5 280.0 357.0 567.8456946558343 615.5909556604038 1.0 1.0
620.5 501.0 270.5 358.0 676.8977521303159 615.7637643471185 0.0 1.0
624.5 501.5 279.5 359.0 684.1936395748613 616.7523127604261 1.0 1.0
624.5 501.5 284.0 356.5 686.0598485508109 615.3089703816175 1.0 1.0
596.125 501.5 261.625 352.5 651.500093917613 612.9914355029766 0.0 1.0
561.625 501.0 226.45833333333334 352.5 606.2468795830516 612.5825109981098 0.0 1.0
527.125 501.0 191.29166666666669 352.5 560.9936652484901 612.5825109981098 0.0 1.0
579.0 500.75 240.0 353.25 626.7956971631104 612.8100660122147 0.0 1.0
574.0 501.0 297.0 354.25 648.5096462881654 613.5911539188714 0.0 1.0
426.0 478.5 273.0 364.0 506.63095820357466 601.4495142259633 1.0 1.0
508.0 456.4375 274.5 327.875 577.4477176035591 566.6596299020109 1.0 0.0
639.5 459.6875 256.5 276.375 689.0229159207374 544.2446501185319 0.0 0.0
616.875 462.9375 222.25 224.875 657.2173419327278 521.829670335053 0.0 0.0
584.0416666666667 466.1875 175.91666666666666 173.375 612.0867300805589 499.41469055157415 0.0 0.0
551.2083333333333 469.25 129.58333333333331 340.0 566.9561182283903 579.5048814770627 0.0 0.0
519.5 514.25 198.5 341.5 556.8831467861628 617.3185437247652 0.0 1.0
634.21875 513.5 230.28125 349.0 674.9877956242251 620.9199842366422 0.0 1.0
625.09375 509.75 207.40625 347.5 659.5657072797112 616.928956953318 0.0 1.0
615.96875 509.0 184.53125 348.5 644.1436189351973 616.8747658804239 0.0 1.0
606.84375 539.25 161.65625 349.5 628.7215305906834 642.6050689946762 0.0 1.0
554.5 537.0 165.0 349.5 579.4516457550745 640.7177615768117 0.0 1.0
545.0 537.0 228.75 349.5 591.0746381089205 640.7177615768117 0.0 1.0
639.0 536.5 260.5 349.5 690.0590922940062 640.2988165576062 0.0 1.0
590.0 534.5 260.5 349.5 645.2820408374057 638.6239698572788 0.0 1.0
651.0 497.0 261.5 361.5 701.5586159957822 614.5659037076496 0.0 1.0
604.5 499.75 282.5 360.25 668.1943206559729 616.0613836475286 0.0 1.0
559.0 501.5 290.0 354.25 629.7468165982879 614.0116975782428 0.0 1.0
536.5 501.75 315.0 358.5 622.1393547732707 616.6646849165488 0.0 1.0
532.25 501.75 314.25 357.5 618.0991935806104 616.0838689214102 0.0 1.0
526.5 502.0 316.0 356.5 614.0560794143495 615.7079939489903 1.0 1.0
526.5 504.25 320.5 353.25 616.3812235683482 615.6940923380594 1.0 1.0
534.0 501.25 322.5 347.25 623.8294439686813 609.7820601468936 0.0 1.0
527.25 500.25 326.0 346.5 619.9021412861142 608.5329348224986 0.0 1.0
532.0 500.25 333.0 346.5 627.6248970491476 608.5329348224986 0.0 1.0
540.0 501.0 376.0 351.0 659.2177640689449 611.7350642702011 0.0 1.0
541.5 500.0 302.35 345.0 620.6100028365652 607.4742926873687 0.0 1.0
511.5 500.75 253.75 345.75 572.2438185210565 608.518209281637 0.0 1.0
481.5 500.5 205.15 346.75 523.8776342055476 608.8822008270976 0.0 1.0
510.0 500.25 342.5 345.5 614.3389881755949 607.9642211196701 0.0 1.0
391.0 497.5 400.5 344.5 561.8158680275037 605.1335391033235 0.0 1.0
336.5 494.25 424.5 343.0 541.7015908345763 601.607957437795 0.0 1.0
291.5 493.75 525.0 342.5 600.859837690132 600.9120840887588 0.0 1.0
298.5 493.0 463.0 341.5 550.9297602709162 599.7270003157494 0.0 1.0
307.5 496.75 476.0 344.0 566.6905794221707 604.2322688466534 0.0 1.0
330.0 495.25 439.0 343.5 550.3418815677595 602.7145620922392 0.0 1.0
260.5 495.75 446.0 351.0 516.5669518033554 607.4473692093627 0.0 1.0
224.5 499.0 440.0 354.0 493.96729614487566 611.8255231946432 0.0 1.0
242.5 497.75 426.0 360.0 490.2343915408836 614.2923275465982 0.0 1.0
250.0 499.0 396.0 361.0 468.3119379690103 615.8912343517788 0.0 1.0
233.0 503.5 388.5 367.5 453.18666819766855 623.3531522553908 0.0 1.0
166.5 504.25 435.5 369.5 466.3413741805831 625.1387402021066 0.0 1.0
163.0 505.5 389.5 372.5 422.3675056721644 627.9225736460787 0.0 1.0
142.0 505.75 381.0 375.0 406.6034703303215 629.6096930590968 0.0 1.0
136.0 505.5 376.5 377.0 400.3106430576521 630.6024188397357 0.0 1.0
134.5 506.25 385.0 379.0 407.8181301765679 632.4002410834 0.0 1.0
160.0 507.0 432.0 380.0 462.9466094256368 633.6001578880694 0.0 1.0
207.0 506.25 488.0 384.0 530.1188014262135 635.4094141954406 0.0 1.0
208.0 505.0 476.5 380.0 520.2670320993317 632.0011789706793 0.0 1.0
229.5 504.5 463.5 388.5 517.2076468702633 636.7520143228996 0.0 1.0
232.5 503.25 457.0 391.75 512.7429194077921 637.7538117992974 0.0 1.0
235.5 502.0 453.5 394.5 511.0015196630666 638.4625318315868 0.0 1.0
206.5 502.0 444.0 394.5 489.7436754358843 638.4625318315868 0.0 1.0
235.5 502.0 443.0 395.75 501.7079846000919 639.2370070638472 0.0 1.0
307.5 500.25 478.0 405.5 568.5198333760591 643.9569360945864 0.0 1.0
280.0 500.0 463.0 407.0 541.0834939900718 644.7088449819039 0.0 1.0
267.0 499.75 508.5 407.5 575.684371568222 644.830471876119 0.0 1.0
482.5 497.75 404.5 404.0 630.0736188357359 641.07360933167 0.0 1.0
495.5 479.0 365.0 377.75 615.428711813069 610.1570311211924 0.0 0.0
496.5 457.0 425.5 348.75 654.3024639446845 575.04537959197 0.0 0.0
485.0 435.0 338.0 319.75 592.008891017271 539.9337280627477 0.0 0.0
492.5 473.0 349.0 369.5 604.7596371021305 600.2623070440019 0.0 0.0
474.0 507.0 327.0 399.0 576.7100286996551 645.1746166329444 0.0 1.0
474.5 505.0 368.0 396.5 600.4853284867252 642.0776082395838 0.0 1.0
574.0 500.75 416.5 398.0 709.4741333148813 639.6521411549024 0.0 1.0
554.5 501.75 401.5 385.5 684.6193180648081 632.818411901914 0.0 1.0
527.0 502.5 358.0 354.0 637.098070658162 614.67249649166 1.0 1.0
537.0 505.25 349.5 358.25 640.7329873809995 619.3713703745691 1.0 1.0
532.5 503.25 351.5 355.75 638.0921615278594 616.2974539612893 1.0 1.0
572.5 504.5 339.0 357.5 666.1295158861416 618.3255614965308 0.0 1.0
577.0 504.25 307.0 358.25 653.9634547686651 618.5561387894489 0.0 1.0
557.5 503.0 339.0 359.0 652.5074608050409 617.9740655577049 0.0 1.0
571.5 502.25 354.0 360.25 672.2577645835408 618.0899030875537 0.0 1.0
596.5 503.25 328.0 360.75 681.1956968135694 619.1939757856785 0.0 1.0
531.0 502.5 315.0 356.5 617.4856777436678 616.1157572632832 0.0 1.0
532.0 502.25 324.5 359.0 623.1569848381038 617.363445774994 0.0 1.0
503.5 498.75 314.0 361.25 593.4982697570189 615.8355354571083 0.0 1.0
486.0 500.0 292.5 367.5 567.6620707120094 620.5290081857576 0.0 1.0
299.2857142857143 505.5 240.71428571428572 365.75 439.73018361098576 623.9424042375318 0.0 1.0
60.42857142857143 506.0 233.57142857142856 364.0 465.73545560443756 623.3233510787159 0.0 1.0
-178.42857142857142 507.5 226.42857142857144 364.5 491.7407275978893 624.8331882145551 0.0 1.0
-417.2857142857143 508.0 219.28571428571428 363.0 517.7459995913412 624.3666086415928 0.0 1.0
-451.0 508.0 270.5 361.5 525.900425214793 623.4953215214955 0.0 1.0
-450.5 508.25 276.5 359.5 528.5864115941587 622.5420610989133 0.0 1.0
-455.5 507.25 283.5 358.5 536.5230354719039 621.1480356649602 0.0 1.0
-509.5 505.5 305.0 358.0 594.0599771221105 619.4306527018423 0.0 1.0
-577.0 505.0 384.5 356.25 693.375758950739 618.0124902360379 0.0 1.0
-514.5 499.5 337.5 354.75 617.5803422945045 612.6617618159 0.0 1.0
-566.125 331.32142857142856 284.5 162.82142857142856 625.3889018090703 369.2503722072843 0.0 0.0
-453.0 356.6071428571429 339.0 186.10714285714286 565.8004597510264 402.51227232937197 0.0 0.0
-585.5 381.8928571428571 336.5 209.39285714285714 675.3097579333712 435.77417245145966 0.0 0.0
-583.5 407.17857142857144 303.0 232.67857142857144 658.3669515337311 469.03607257354736 0.0 0.0
-583.5 370.25 339.5 295.75 675.0834182820938 473.87042230957536 0.0 0.0
-553.5 456.5 342.0 349.0 650.635744231631 574.6253187256219 0.0 0.0
-590.0 488.0 305.5 347.0 665.2468313316411 598.7958015372543 0.0 1.0
-587.0 490.25 268.0 349.25 645.2853685597547 601.9425797025431 0.0 1.0
-592.5 489.5 300.0 349.25 664.632200064154 601.32056978994 0.0 1.0
-576.55 491.75 258.0 347.75 679.7800410757573 602.2858510933777 0.0 1.0
-204.74999999999997 496.25 212.0 343.25 512.0735739372658 603.4023736387136 0.0 1.0
167.05 497.5 166.0 336.75 344.3671067987742 600.7566143121146 0.0 1.0
475.5 496.5 250.5 334.0 537.6216149707489 598.3881868090741 0.0 1.0
585.25 499.5 273.375 334.0 648.3643249435308 600.8808574232389 0.0 1.0
480.0 498.0 316.5 331.5 575.0076669413111 598.244564072528 1.0 1.0
476.0 498.0 312.0 337.75 569.8820407579401 601.7521683647316 1.0 1.0
496.5 495.25 350.0 355.25 607.9829284113739 609.488304328946 0.0 1.0
514.0 497.5 293.0 353.75 592.4615207859583 610.4468683419402 1.0 1.0
453.0 498.0 328.0 352.25 560.2198262413697 609.9880966674714 1.0 1.0
470.0 499.75 327.5 352.75 574.4733757877264 611.7047303239394 1.0 1.0
468.0 500.25 343.0 353.5 581.2239660890017 612.5458205136442 1.0 1.0
503.0 500.0 318.5 352.0 595.3586850003669 611.4769485288764 1.0 1.0
508.5 500.0 326.5 353.0 604.2970988846542 612.0531022713634 1.0 1.0
505.0 499.25 321.0 353.25 598.4002451661943 611.5852607153629 1.0 1.0
471.5 498.5 311.5 354.75 565.201742238663 611.8413634178216 1.0 1.0
465.0 498.25 312.5 355.0 560.4273348251336 611.7828470154418 0.0 1.0
470.0 497.75 360.5 356.0 592.412417476859 611.9567661619365 0.0 1.0
469.5 496.0 294.5 356.75 554.221095351549 610.9724821747764 0.0 1.0
230.0 496.5 440.5 357.25 499.01685825076277 611.6699952741692 0.0 1.0
75.0 496.0 504.5 358.5 511.0455460686686 611.9953125798613 0.0 1.0
42.5 500.5 471.0 359.5 472.9198957476599 616.2338964709563 0.0 1.0
49.0 502.75 442.0 361.25 444.7077828650323 619.0795873369027 0.0 1.0
41.5 502.0 464.0 361.75 465.8612530920335 618.7625583676255 0.0 1.0
1.0 501.75 458.0 362.75 458.00129069563536 619.1455353283973 0.0 1.0
3.0 501.75 420.5 364.0 420.5107014096074 619.878317913636 0.0 1.0
43.5 502.0 461.0 364.0 463.0504401987389 620.0807720384436 0.0 1.0
45.0 502.0 446.0 364.0 448.2691398317995 620.0807720384436 0.0 1.0
46.5 502.5 466.0 364.0 468.3142667747193 620.4858882715077 0.0 1.0
48.5 502.5 468.5 363.75 471.003926510342 620.339067136169 0.0 1.0
49.0 501.0 469.5 363.5 472.05005316570555 618.9776113301161 0.0 1.0
51.0 499.75 472.0 362.0 474.74730424202147 617.0863995980645 0.0 1.0
51.5 499.75 471.5 360.25 474.30538590305946 616.0606255973887 0.0 1.0
52.5 494.5 468.5 337.75 471.4323917594123 598.8369741059294 0.0 1.0
49.5 494.5 467.5 337.0 470.1335920668014 598.4140116056924 0.0 1.0
37.15 496.0 435.95 333.25 437.5300753806776 597.5546883435845 0.0 1.0
37.75 496.0 439.75 333.5 441.36746740676256 597.6941107288911 0.0 1.0
38.35 496.5 443.55 333.0 445.20485943284746 597.830855092792 0.0 1.0
42.5 497.0 474.5 332.5 476.4787530148903 597.9675994566929 0.0 1.0
41.0 497.5 471.0 335.25 472.79229630653276 599.915868610828 0.0 1.0
44.5 497.5 475.5 335.75 477.578167976681 600.1952330307495 0.0 1.0
42.5 496.5 459.0 333.5 460.96510162938273 598.1106991021513 0.0 1.0
43.0 496.0 478.5 341.5 480.42922682655325 602.2086104735162 0.0 1.0
41.0 496.5 478.0 347.0 479.75540452832615 605.740262181947 0.0 1.0
41.0 496.75 480.5 348.0 482.24635027729295 606.5199459240358 0.0 1.0
39.0 496.0 484.0 348.5 485.5699332964631 606.1926034801509 0.0 1.0
37.5 509.02777777777777 487.0 320.16666666666663 488.44165465283567 601.3976656193415 0.0 1.0
45.0 487.1388888888889 480.5 314.83333333333337 482.6052382575847 580.2291723500971 0.0 0.0
25.0 465.25 496.0 309.5 496.63213373690957 559.0606790808527 0.0 0.0
26.5 443.3611111111111 490.0 304.16666666666663 490.72355493411783 537.8921858116082 0.0 0.0
21.5 421.47222222222223 497.0 298.83333333333337 497.4658260947316 516.7236925423639 0.0 0.0
19.5 493.75 496.0 314.0 496.38417426098545 585.2709114583702 0.0 0.0
23.0 516.25 490.0 338.0 490.5536857722002 617.0662796307813 0.0 1.0
24.5 491.0 485.5 342.0 486.16053293138697 598.3698814166383 0.0 1.0
-3.0 493.0 491.6428571428571 343.0 491.8348035100504 600.5815252382024 0.0 1.0
11.0 496.0 470.2142857142857 350.5 471.0040046992377 607.3441503401318 0.0 1.0
25.0 497.5 448.78571428571433 349.0 450.1732058884252 607.706717425777 0.0 1.0
39.0 495.0 427.3571428571429 349.5 429.3424070776125 605.9498741645219 0.0 1.0
30.5 496.0 444.5 351.0 445.54750764511135 607.6323137670304 0.0 1.0
31.0 496.0 439.5 350.5 440.59217526819276 607.3436012670257 0.0 1.0
33.0 496.25 441.5 351.5 442.7315778211444 608.1256148648343 0.0 1.0
35.0 497.5 442.0 354.25 443.3835811123366 610.7366973214738 0.0 1.0
35.0 500.5 440.0 354.75 441.38986638512 613.4724316394116 0.0 1.0
33.5 501.25 440.5 353.5 441.7722401803872 613.3627256850939 0.0 1.0
48.0 502.5 446.5 354.0 449.2737288010587 614.6724856309266 0.0 1.0
121.0 502.5 458.0 355.75 473.71503539219384 615.681995596846 0.0 1.0
109.0 503.75 448.0 356.25 461.0698396101577 616.9912296059499 0.0 1.0
182.625 504.25 366.75 356.25 450.3072684328772 617.3994886550038 0.0 1.0
282.7916666666667 504.25 263.0833333333333 356.0 440.96436868408614 617.2552821076599 0.0 1.0
382.95833333333337 503.5 159.41666666666666 356.0 431.6214689352951 616.6427247604564 0.0 1.0
539.5 502.75 275.0 356.25 605.6205813269958 616.1753253236991 0.0 1.0
531.0 501.5 290.0 356.5 605.0360372617998 615.3004013681175 0.0 1.0
536.0 503.0 277.5 357.0 603.5749023207961 616.8129102515184 0.0 1.0
520.0 503.0 274.5 358.5 588.0783094804749 617.6821593667734 0.0 1.0
498.0 502.5 289.0 358.5 575.7821187728065 617.2751285495908 0.0 1.0
485.0 502.0 277.5 358.5 558.7841679503472 616.8680977324083 0.0 1.0
480.5 503.0 278.5 359.0 555.3764433502504 617.9726253075755 0.0 1.0
478.5 502.0 278.0 359.5 553.3966553475898 617.4497955299686 0.0 1.0
508.5 502.25 284.0 359.0 582.4331709081134 617.3622363143552 0.0 1.0
508.0 502.25 285.0 359.0 582.4853561683874 617.3624278872946 0.0 1.0
513.0 501.75 294.5 360.5 591.5308617769776 617.8295345636222 0.0 1.0
521.5 502.0 300.0 359.5 601.6331060128 617.4498641582325 0.0 1.0
516.5 501.0 291.5 359.25 593.0812416680762 616.4913383652515 0.0 1.0
509.5 499.75 288.5 359.75 585.519539938239 615.7680137594525 0.0 1.0
602.5 499.0 383.0 358.5 713.9511553910843 614.4294836968022 0.0 1.0
535.0 495.5 374.5 359.5 654.0325880725566 612.1810901709575 0.0 1.0
516.0 493.25 358.0 359.5 631.3438959984993 610.3571365868704 0.0 1.0
520.0 493.75 355.5 360.0 629.9097394145579 611.05574901904 1.0 1.0
489.0 493.75 329.0 362.25 589.3844049977367 612.3839897788594 1.0 1.0
488.5 495.25 307.0 363.75 577.5285001590687 614.4807837489162 0.0 1.0
526.5 496.0 311.25 365.5 611.6449441875257 616.1219440987312 1.0 1.0
538.75 497.0 313.25 367.0 623.2171683708318 617.817255977076 1.0 1.0
542.5 496.0 307.75 368.0 623.7202509394081 617.6084206369342 1.0 1.0
561.25 497.0 284.25 369.0 629.3981623685131 619.0073999246958 1.0 1.0
530.75 497.0 283.75 369.5 601.8445747837903 619.3054577508582 1.0 1.0
506.0 496.5 267.5 365.0 572.3576087809752 616.2282542892419 1.0 1.0
505.25 496.0 260.25 366.0 568.341236444993 616.4192140571499 1.0 1.0
546.5 494.5 291.0 365.0 619.2195643880846 614.6181024271716 1.0 1.0
552.75 494.5 284.25 362.5 621.5555969418137 613.1366079431239 1.0 1.0
493.5 495.0 298.5 361.0 578.2715778323404 612.6552766771731 1.0 1.0
378.5 495.5 292.5 362.5 479.9349568937563 613.9434013001525 1.0 1.0
432.75 496.0 282.75 362.5 516.9373334759443 614.3470110613382 1.0 1.0
432.5 495.0 288.75 362.0 520.0400912146262 613.2447821919931 1.0 1.0
448.5 495.5 302.75 361.5 541.1245225002428 613.3538848557267 1.0 1.0
550.0 495.5 290.625 361.0 622.0634764243767 613.0589286520506 0.0 1.0
537.5 496.5 302.75 360.0 617.1070774544639 613.2860900100407 0.0 1.0
519.0 471.5 322.0 357.5 610.8346412899205 591.7453003627747 0.0 1.0
509.0 502.0 323.0 325.5 602.8368198584975 598.7730850997398 0.0 1.0
508.5 513.5 331.5 173.0 607.016765210736 552.4891492270053 0.0 0.0
501.25 309.76041666666663 331.0 212.23958333333331 600.6773279110101 376.85259105258876 0.0 0.0
