d_T d_A d_P
522.7796804170654 608.3721508827898 597.7805311510101
646.9470013471926 610.4506532063014 608.2220140342212
587.3175063387218 613.0831781949605 607.7056296322114
502.9656089640167 636.0577149678751 608.7349826059533
499.8465040121291 633.1035323236013 610.2780104182027
498.51447112095616 628.7245150208859 610.7066122946692
497.43126948213967 621.0058373316631 462.9326085541849
681.0563499551411 614.1924970149066 270.4724639604647
684.9433041120767 613.2212080481236 235.492738822293
651.0090346003708 615.7661893933443 233.3031612676279
616.0298285412443 605.5787921933465 233.71286997816722
546.5721842844339 607.8030325058244 232.90505840533808
621.9921702763661 606.9358833552061 238.29673632684108
610.5771505812227 606.1140569232824 257.22810721854967
595.4713870156315 615.4961772995275 256.11091658366695
666.3199594708935 624.0845848366052 256.2152514461883
573.8338800983252 631.0359183428159 252.7725759966263
487.2256577213967 637.9800267774242 251.3635198214011
594.436845167062 639.9446578163689 274.8751382829874
643.8865067233446 639.0201703602988 350.67769999706894
674.3759404443867 636.2971937494381 418.42356075699183
664.3179082880106 635.8209260475783 486.16942151691467
678.9047901099318 619.5521185223415 566.4769292552864
657.7119191897427 610.3107190398453 590.4038187658851
678.3464526663688 609.7576772703517 602.2259182190596
780.885657343664 607.1323466832763 599.7488013180593
786.4203584468656 600.4570494095552 598.8002270242457
660.7370615955632 613.519382380656 596.7738820676373
560.1321619692751 630.5544501883669 598.6639658020862
515.6810848565088 647.5895179960778 599.8319349845235
439.000490295448 664.6245858037887 601.1893400093776
505.3365751475064 681.6596536114996 601.6644155684799
505.69207961119275 698.6947214192106 601.9275069540131
575.1535388955118 715.7297892269216 602.7977534023579
642.5780951266072 732.7648570346325 603.384821987737
650.3607080994846 749.7999248423434 604.4173599197713
609.5127319715308 749.9385231295892 604.9154633794466
599.642160401216 706.2456860650296 605.1278510569944
672.8484549086577 646.9160308524157 604.8930669351843
739.7057579721393 621.4425522477901 603.9749578517212
483.05577440804643 606.0772367691036 604.1984290265013
513.9680992835617 598.3136824723272 604.4486192278346
505.51594850951585 593.74804648117 611.2720512040252
514.2611033005497 583.7607635878883 599.2372324089413
523.6940097424631 579.0148245257121 594.5782865783683
535.9369211076705 574.5078339260442 593.0633918104952
521.9126512823495 570.2405687555736 594.5308016430793
515.2105497838909 567.7688425909846 598.6886033985882
569.2651638933637 568.9430036546689 598.8805037204072
522.8141871327172 573.6215804876789 586.6134755416961
501.3484366621279 575.74690620098 586.9506595296607
562.5165334016477 581.6392782472656 594.9639346762456
541.5472614702326 586.537320139591 600.9023393598113
543.3024955433839 586.8255930199284 594.437129631179
585.2292618082909 583.9103326792533 590.3782492151456
628.4760203914498 580.5399301711175 588.661374738531
513.5961430590621 576.753572190902 593.964436162526
558.1391288945761 563.982411666421 590.531517004911
516.8903155619644 545.0009626746399 590.5045944292485
572.0002755004119 538.9105079664789 601.9213666015328
516.0627551580656 536.1914700192847 602.0683069414175
492.5711799085936 551.259434927879 588.0908384909101
596.3993327220107 553.1365236621521 538.292774933883
489.8716594990095 555.0912208834013 493.1710882535367
531.757479930457 557.2960272916368 315.4721959983797
468.08770342345684 561.6104284226072 360.4881782021285
483.4398058032693 552.3896156257483 337.7510059784015
552.1060595376371 548.2865405185357 315.0138337546746
451.08882356750456 552.5770803341848 292.27666153094765
482.078520731124 554.0097280303347 269.53948930722066
631.6432841600185 555.4463448190945 246.80231708349373
643.3865865534383 563.7370379130562 224.0651448597668
698.2571115403975 580.8205704377457 201.32797263603985
489.47162034564803 591.6014946703912 178.5908004123129
495.8493505922929 590.9072079807784 190.47567190283638
503.56168065542295 590.4931595254689 253.1859972157007
520.8559264257457 589.2389158906598 254.02797935620197
581.7966786183059 587.986540836419 254.33541553475865
531.2309795331597 586.735607054529 250.57730582779806
548.6460226239317 585.3483344932288 249.01258047735
639.0985682937071 583.8240156275165 251.78611944375572
712.4778128796893 582.9931388961623 249.10655245647644
697.4583497039359 559.840132677325 246.9652652871749
682.4388865281826 558.7267601697198 245.72011444028612
483.81436912193175 556.9250166532918 245.01352005424155
571.6563536317442 557.2477244238269 243.60853970835808
543.4189265712627 557.5745225232907 230.91886700485105
630.6261250236716 558.4973747815989 228.1306837546088
678.8395973185986 560.2064351647524 228.8101794700107
611.7422804009809 561.4895623484504 231.7236868571042
577.1712871599457 561.3207639131124 233.44241154166065
635.9963561374691 560.7257061738694 233.4644074612431
608.5974663160299 560.3929424966021 220.90752626735878
637.0864628255933 559.2791627199556 180.67756431334183
630.4835688883406 556.7225520849681 178.7235164006305
622.0229095459426 554.9209403149245 176.60080496871694
611.6962072793978 554.3972195916554 175.71745787491972
491.8556780221162 554.3015262846905 175.19088178942542
533.3942226584986 556.1027944427635 174.1323949133342
477.07953934331243 557.8102881549081 174.6682572013299
468.5345418423883 560.6340759562813 168.7470364863329
489.39274591318883 561.8296264853853 161.79481503991275
466.50294303942576 564.5760050759566 154.84259359349258
544.248224306996 564.8462180098226 147.8903721470724
483.3800797202188 563.9376959049007 140.93815070065227
501.28459980334526 566.3843158027446 132.563228772147
495.9830068787253 567.1571840208999 136.34579567333117
560.2009852235456 568.0151517531755 141.0682570869751
491.6188506904583 568.8042817738758 187.58720541217468
483.239596096014 569.8719911827246 369.3266104187121
565.3921180462423 585.782382980708 574.4207895150578
508.0273421612727 590.2894381465696 687.9103985980305
485.39672363476626 589.4196103784585 755.1733510436472
562.4861929443359 585.4159926407174 745.7670931321064
509.44333279613375 576.521058005098 818.2313601480244
512.7935785094411 564.0622939315892 700.8224711846825
510.37644065311326 553.9717811648641 715.153342010196
512.558367524689 551.5070776014998 712.7192381570678
531.1190077200212 555.9368270591544 688.0308442671676
535.869429880876 555.4610565227531 696.0254121718593
561.151517937028 563.2912477152321 720.1397345062547
570.164469887888 572.040024594826 718.7770935723066
573.127121349841 576.3096668111624 711.6102377227508
516.0762151603552 572.1389229832024 705.7103674076463
521.0317942621052 567.5577493086901 701.8608359491328
580.6905906228844 562.902115928492 695.7174342808053
611.4928865540894 557.1863264987932 691.8368258709613
496.2357325224867 555.1973440838424 687.1582345677099
517.7403538830445 556.4320993783156 687.2816314592149
522.8661440551413 557.0624212408634 687.9574165299481
582.7609559332986 559.0354776267825 687.6662285833557
584.56391520683 560.2710012338024 682.2216010593909
586.9466694194898 559.7558962377766 683.0410489829774
589.6791439667111 558.731588929987 681.830088107019
593.5715232849782 556.6356211702247 679.1351788133715
591.4391614260037 555.5656168457691 531.7881081209794
581.2914197519215 554.168535630604 510.2106832240303
570.8150494349155 552.9328500887127 488.6332583270812
619.450750264904 552.2957393136537 467.055833430132
490.8089779271981 553.4736511595493 488.22856573526246
683.7377668634397 552.8304294602788 583.7384681310128
713.0308724279625 552.9164302493016 573.3536134199579
732.7250161542856 553.1766648168125 575.5285052827222
752.4191598806086 554.8390964609348 583.0073324884561
772.1133036069317 554.4312401010607 596.439628580174
598.3671117775035 558.6382366368495 603.6773999732748
472.93102300676367 560.3464797628483 611.3371814858574
579.2346326396023 556.8214964198334 614.1282807899709
515.5941325253805 555.5481273857395 619.4727102880877
503.81649734339305 556.2970709253774 624.0782823440543
632.1997399501595 559.4152574279948 629.2916558827404
653.4084112135333 564.1329800020708 630.7888528826937
592.3330072845679 578.8750744478208 631.7297697034613
574.0666091679532 580.7753438292641 629.736836337039
629.9886872325078 581.0545774955735 617.4553775641195
564.7029028954444 579.945687112164 586.6841088251872
591.5532281857531 579.6619704620962 584.9342181813741
623.1739026633521 577.0322781266226 586.35067899914
648.8702578012894 559.1577114547727 587.2068734233353
630.5237960284873 557.2449783830622 587.205245208181
688.7213978707683 553.906602584842 587.0096554685266
622.9807942557661 549.7238593208003 587.595899758097
764.2416092925885 543.0815298569265 587.2656979596203
798.9519355418317 520.0840363644489 589.4898550265596
833.6622617910748 490.5377938277408 590.4301174771293
868.3725880403181 460.9915512910327 581.4537322384988
877.7583780936402 431.4453087543245 591.38482236496
795.6108950703017 401.89906621761634 602.2573032868961
755.879195930373 291.41771035583145 593.7121927576709
780.2855167085095 298.8407245512044 569.7505869227396
833.6681273953704 426.5003087573733 576.0562623671759
803.2754072970472 808.5411246101207 579.0124844006864
809.4636113573157 734.359342009478 565.1935167545207
795.7663737958329 678.2566467238538 554.3672668154148
791.2676346790345 660.1246968857248 543.541016876309
786.8346831650397 649.701063576993 546.0056970058549
782.4017316510451 672.9618136876354 582.2120551227426
716.0978451168498 685.7675638227199 611.5616490208258
636.4008639049752 687.490262633358 613.6795280748875
607.1155068821759 681.9023540065765 616.5210780391672
650.8507132422118 671.7697808586568 619.8951221257034
730.8686120497414 665.2113052882862 619.6166038657284
767.252130434117 647.3499380886037 621.7915070125443
715.9523340712342 635.5427970706836 623.5059395935108
664.6525377083514 630.9160630716407 622.4072155566092
653.7728997319506 631.0240259317236 616.4503758703981
630.6172677536323 633.360876594063 615.2105572230028
608.0952239865978 635.9673733769681 613.5673748182137
601.0427493132461 635.5111935922364 615.3376880424373
613.5632668090052 635.0373420395532 614.9510785872772
584.7710201408836 634.6002088217529 614.7367322683751
611.620457585761 632.2254186283519 615.5517530972099
626.8386491643416 602.5254067856521 615.4256598699291
636.8829395727383 587.8219796805645 614.6543977138209
626.6690468239052 586.2849736661133 614.1379902322667
642.4439142831654 586.7282164682384 613.7947429033513
645.8517301491313 587.7298059549078 612.98271958731
643.6764914288894 603.8223719516835 611.6944922752758
572.5577551949582 618.3984765095273 611.0129771156644
561.2258287582696 624.0923527269158 616.5117864345638
549.893902321581 626.262325228015 616.9330187176033
552.0835569385448 624.9383165295698 618.0878296315439
550.0522942231714 619.7516886214999 610.410391768273
556.6658260336969 608.5074113165483 619.67316288855
482.03772706175687 606.4284159812161 619.7550555688555
511.0047852140283 604.6331700697667 620.4120577347331
507.6773244798493 602.6991544025511 621.1132933398052
563.8111333241882 603.1173358545136 621.381174188164
562.4121637212327 601.8632115235727 621.9229752001792
581.1793303578131 601.7203051664924 622.7208713869576
627.0047164478024 601.302752363566 623.9886441079568
587.7783188215506 601.9894737436515 621.5871146887712
550.168085620427 603.7915617164585 620.5262651434386
512.5578524193033 605.8723688583198 621.8967591553453
527.1628237060904 613.4992009255051 622.797265402785
548.919788870279 624.3156871574164 621.5148736845521
544.6843910435866 630.7138953103681 618.3038356099006
543.0514823353551 620.6944521131788 621.0035985998034
626.8747176976092 600.9370258583616 620.1435562266088
638.5618968734719 591.2015328709599 619.4582310374122
650.2490760493347 581.4660398835581 616.8814823253254
661.9362552251976 617.1732729897265 616.4538752676498
673.6234344010604 635.9344325418834 598.5481537966496
667.19690171324 624.9061180176293 595.1870156755141
712.8043718073277 600.6392565290682 591.8258775543786
708.3502664649577 589.7836350845088 588.4647394332432
701.3959149334607 589.5192575697727 595.8799025898392
692.3141947317362 594.3778259659423 649.97525935918
685.7557023888091 594.6541417543942 599.4864020910229
682.6483280880448 596.8588491343638 594.720603184869
679.0660791420838 591.6636746109402 587.5554780091021
680.6087483587471 586.5161168205773 585.1533986913175
660.2415619854552 588.6366447487677 583.8684069745713
696.9178967516889 594.516751448522 576.7347908235481
705.3442955954376 591.4458681842495 589.6238207535378
709.9600813917614 600.3791554093223 590.2603875867633
711.9620776417801 613.0343458856158 596.1795708275667
712.7245401146622 620.0096085804123 632.397805268595
712.0500476226497 623.4793005349985 643.9682099967192
709.848127136165 617.2864003037812 650.9407172180183
759.4935881242609 603.9406662116888 655.2681670860931
727.2830695949915 600.6017815504374 653.1039311442887
537.7254319571305 605.0646659655479 647.5617067527958
418.39723506449377 605.1162802277664 638.4253207221814
528.3038680708969 595.778254720957 631.5306204112671
638.2105010772999 591.5969466399487 628.0024897301814
748.1171340837029 593.6686958057905 624.425490174671
881.1363292789747 599.6422230452903 623.3035880695022
891.019255635297 606.7803842800316 627.8673603265165
925.3569065576438 614.1989907822337 633.6881150302522
816.6656857736411 622.9227548925522 631.4930263761172
757.0783478715281 628.8091994055665 628.7356004336518
771.7020389339078 630.9123595628481 623.2790470831208
774.107152265977 631.9592550157012 615.3299553394106
762.2906434294131 632.7515352810891 605.5824937279142
777.7846139746562 631.9773593665936 603.2602213153019
774.702140009762 635.2784032563532 600.5426750573284
761.2281350763 635.9534138567335 599.6792892871989
804.3414003831782 628.3274595649267 597.270222222902
786.840146336187 621.8064362662492 599.0995300776073
760.5158071807098 613.7293492425442 606.5919120410558
734.1914680252328 605.7665933228391 609.1561509130219
713.9246990631914 597.7976246189006 610.4318617697463
719.9518294862795 595.4871954962592 613.7018001315207
645.9351989262794 598.0229259000002 619.2021618074566
589.1957352846248 601.727658855556 620.0128238770844
532.45627164297 600.0167692683684 619.9281073387956
584.5952069391033 604.0535180466304 619.9732359231855
691.847557518442 604.4282328055658 619.2483181458091
688.8907527035303 601.8848195402242 618.0131471093475
767.168885374213 612.4195112783191 616.722176532309
697.2625474758975 628.7138727023671 616.6758533819794
771.9239973914804 629.0162898408566 615.8137537203468
711.8351170816135 629.9534957950468 615.8137537203468
775.2436923110695 633.4991363338387 615.7689770651334
853.3005830748946 633.4990134167534 615.1671579450347
838.3818068281041 632.5790464439998 613.8799629180429
840.2694432097187 631.9673582837568 608.3922616473126
839.9586401890662 632.0571572255155 562.5733827934799
837.7663933045244 632.2728904399162 564.0894683316606
833.8652469074365 632.4906370219596 565.6055538698411
834.4412052287155 631.6141269919838 567.1216394080217
830.158156933641 629.9031671614297 591.8334073136934
830.321172065459 592.7615284087046 612.8169957791333
833.3112893818311 563.4139580139815 605.4329637417045
835.5807389112254 556.1522166502446 616.7984113427254
690.5589143726602 565.3809712018417 618.8547891064592
586.5710289816582 588.5861677625537 618.2549414872467
753.6561129875731 585.7467456162262 615.0826603550855
755.0814525599209 586.4820235866483 612.5468294512095
618.6428731199176 588.9815362131482 616.302255204952
620.672673791578 587.5185103466954 613.5296352745777
580.5771802462523 586.2974808482969 612.0663125965995
576.6480393347348 606.0576801832422 613.4229778226377
587.994153882464 609.6773869011361 616.2359614440468
577.7290985301786 615.3173260930265 607.7097409357079
558.5926977537122 618.0008090609591 598.1212563968174
547.9555972870808 618.8011704932067 597.076064745455
562.9592370754906 620.4206934062997 597.5140803964064
546.961883287775 621.6319992080604 596.8560415388591
546.0338457722977 622.0289382335841 593.609969481123
551.106340753867 622.2405826908625 451.7981221780045
552.8621669652296 623.8566796597818 472.9368602990726
560.2253625343396 622.058471386102 494.0755984201406
562.6683702922246 619.8331690984442 534.6223174123702
554.7947945368494 594.8421158088934 606.1650376563066
558.4006943676031 589.8061122097668 619.1515753628073
564.9428068108697 587.2686083959079 619.8417802984409
564.9765481858517 588.2504413990241 619.3080782844377
564.097742214775 590.0932129757128 619.7729955717423
564.9638623267583 592.6382397850723 620.0556462766624
563.5919685109559 593.7947171335367 622.0379811554918
560.10906785048 594.781822088619 621.3562958547338
582.2125269742082 595.7693896794154 584.878045328628
587.9954052446105 596.1765885699293 592.2234319400052
580.5460825913229 605.0690740474517 595.0945737929935
572.724023954866 604.8961348341127 595.7941740087833
589.6512035595321 605.8302272274387 596.7566143845396
568.4362143811568 608.5000114243799 598.2810707031949
569.0067513730226 604.9021554118901 599.4709814143047
569.2284194910496 599.2738637275199 601.8249540222722
563.511464331917 600.4507999042239 617.3348932184929
565.3529908678067 599.7521044991443 619.2830959390478
566.4691625995857 597.5838133651623 623.0412234812511
569.7720431088467 595.131299085885 625.4579829306057
631.5793953301518 611.1578027150304 628.072112840198
637.9737934595047 614.3055021729823 628.3312435865807
639.9611496849727 616.6012978147617 627.9494340792969
639.2204174383546 620.5018208388938 627.5670265986028
639.3381381805928 622.8067592428156 621.0041959868806
638.7855724739286 622.0099206224072 616.8469574421754
606.9052288386013 621.6117425936345 583.8721730353225
500.6650096873845 621.8193065513485 502.60270598897864
377.3529506554703 622.4262267902984 421.33323894263475
461.41259332956133 622.1225763464946 340.06377189629086
428.18087758982404 621.0243554000117 258.794304849947
386.3643643679613 620.1150363702724 275.7281588540079
421.2379917952993 608.4385740841184 297.5107762953849
477.3350455725377 593.9679390552616 296.07267642866736
540.234887722561 591.7031909976362 264.07706400368806
571.8671787755618 591.1247753224357 254.29216459326142
576.4352100444007 588.852485772116 252.5274355821661
599.4009765587513 590.8599863931299 254.61330830690366
580.8758748501657 593.5366538878151 255.17298054457092
561.6756507010255 596.2133213825002 255.6085553807426
574.77578215979 598.8899888771855 255.84630736560322
587.8759136185545 601.5666563718706 256.3386137503288
570.5233332348289 604.2433238665559 255.35811028716205
563.0861738515002 606.919991361241 253.83918558642074
514.7576762743486 609.5966588559263 252.69619665323535
621.503729421948 612.2733263506115 252.1122841588458
641.823543684606 665.5765314290732 251.90977500887107
666.7664331443291 657.9513351696232 251.56080607556032
668.8486733274781 619.4019945786961 248.64029809228578
648.7138335376225 600.6859094684254 245.83018708602458
612.1746646960326 594.5194455141141 243.02007607976338
590.4968339547304 564.4597083257979 240.2099650735022
568.8190032134282 519.8103238971116 237.39985406724097
574.7959134986409 531.6953257600568 234.58974306097977
635.4448204872151 555.4734581440885 231.77963205471858
617.5230290763363 541.9736187637618 236.46584187911475
628.9968998968855 537.9210392258215 249.8219967874785
579.9629931140937 556.9868863671204 243.68883626927425
620.3729376328056 571.9704048432768 249.43224636033852
637.9412205219033 554.7996143630678 247.49343425634547
642.9172205320637 552.0307154641969 247.4498297670261
613.3927675514144 562.3931942399518 244.5409504007049
604.3313146004205 556.091134328406 242.20721073257522
609.9508669104785 547.3683631753074 239.9964134691009
601.3483870411094 558.2178827742515 241.1570790145765
613.5964763372074 572.6797401925513 240.0522547962868
653.3012590634737 574.0886607618327 237.14657914462944
667.3824798275621 578.5054797026385 236.22570193725022
682.970052815743 584.0383249890654 251.81466576594272
660.7381060462251 589.3565235973654 320.38275148273715
656.0840535253876 589.2559313936245 388.9508371995315
655.4029343613099 505.9191177468276 457.5189229163259
689.0815835531107 503.24411262356 523.0102004514832
575.9535797901034 525.9296220063692 597.2698348958886
578.2725426272626 540.572322230214 599.8617901669513
571.1065418649679 529.8382740749123 604.5736138044863
571.0233789235283 543.1475827073459 602.0364048331525
571.997989045822 549.8624261968038 598.817396327621
571.4410332936461 555.6910544568292 594.7856846725266
570.2362287287633 549.0932938464329 591.7610220531554
571.8683701654347 540.1716999109362 592.0496135878343
581.1769093432199 539.6170515812096 594.254601095743
594.5187185734047 539.6170515812096 602.3095318089656
596.9111288578731 534.974428524915 603.3470940715621
592.9114241521578 589.3898122324952 604.6185660857597
565.9544401813696 601.3994097103854 607.9635599353676
548.8879715705002 602.7180573750754 610.0758599208444
551.8861217397543 602.7181707183513 611.104865296225
574.33003254956 601.6006205936694 611.6296619222828
540.7800683857677 600.2453193835988 614.698778052237
302.296711018858 600.0074999531256 613.2450450474018
188.37115288667485 600.6850596717283 609.2369893507878
366.46899287664564 600.4475756582494 610.6935225635863
591.7890704989425 601.9722218182835 611.9162871261925
552.3398858733609 601.0911258144554 611.2786616546866
556.3869355108324 574.0065041778257 611.235383278352
551.7907984250755 574.4669688488852 623.4273286848083
560.4095470982834 571.7818640005994 638.0909777477693
569.0282957714911 570.8933788370645 634.2211462175791
609.086790982126 563.9421057910135 632.2678210807076
596.3919568398825 554.7695861753925 631.5859029702528
604.0159184985636 549.6266962404815 631.3415144087286
636.8381789775724 536.2218151651666 628.7232350119176
632.2941823805628 534.1767020106445 626.3486937525736
611.0070246661946 537.7464551254615 627.3234469092445
555.8492797023288 537.5707216164012 624.9481978224703
606.8316242371493 538.5109381151373 626.8290294942806
585.1978298665204 577.0130018787115 627.2619911215395
541.1404482050991 589.6658379597116 627.4308193968604
496.6383039957539 599.7805346346067 628.4606136062544
602.2405810833956 599.2901551312152 629.231674345785
629.1395295581503 598.2282677884025 628.5601934159768
683.8100805349925 597.5470692757182 630.5664739715721
648.5960805432098 596.1849545233425 629.0175863032537
674.3940460150232 593.2168659099301 631.2440724201068
693.8879353311572 547.140252470341 631.8472570957465
695.7834507853624 552.9825512252271 630.6498308427431
692.2114219746868 513.3760966747084 629.4860764368069
642.484676195987 528.2391164142988 627.8588083479849
629.2919951079045 538.2485623270493 613.1129532765632
670.025099574847 525.6846947456158 618.226817088808
595.8031670354744 548.4907825094429 621.9960175989293
582.4033184564944 571.2968702732699 625.0330528680684
575.3704694517367 611.8665428762941 624.943411143197
601.0004243721522 604.9169481065996 627.4283352265397
611.995829777678 579.0350127012093 628.6344845663034
606.7146273150507 597.4987277194118 630.6974253088601
588.5455902172885 622.9759829200423 630.873396352867
583.7952831731296 630.7333046231023 630.5310741013104
604.4947501273891 635.27912403146 630.785224937934
559.1910860645461 627.3523613952632 630.9619392420234
551.1228408054758 615.8919536589108 630.885438001138
604.2357974644658 606.4123260562446 631.0636369507704
604.8646817455872 605.6514905789097 631.4950514453775
588.5139447680556 604.937767392747 631.2064467060081
571.1719526613593 605.9244823780227 631.6745098875796
588.8638633785013 606.2199051575507 631.7481445539676
596.3038860478159 606.1950394986818 633.3698528150032
603.5637020042527 608.525615657557 632.8009961539492
603.860265340842 633.9230142311937 632.6649982415654
595.4341737455572 598.5307826301157 634.5529782483158
583.0008128500297 610.0937127926491 635.6679497525683
575.097147919789 584.3854181850193 635.7554561307359
571.1966054130131 581.3937412129608 635.5808127214664
579.4294928609032 591.2421246832806 636.656086575136
584.9506156680293 628.87662555049 631.5321887376681
591.5238912509408 602.0008221163271 634.3084224866968
584.8881655865782 567.8996668835225 635.9315757075558
570.6815199722437 533.7985116507181 636.2740936982802
602.5176113160587 499.6973564179136 635.9640146054733
581.557418026145 611.8926615172531 637.0750183190673
585.8422912873452 615.596946593178 637.3745493869201
580.1053784360672 609.3436533770779 632.0587919695081
585.0809797272049 600.4208474621909 633.1735637627743
576.8456055731731 609.8940886091207 633.4313827281607
563.44557914147 612.3646703874138 631.8010202749631
550.042246285815 611.8488104593104 629.7430148134818
546.6008843851018 607.182233810272 628.9726587623529
601.9230333417011 602.4128735858069 626.099413328768
559.9475281055377 598.9378583725893 624.0423194299443
556.5964880582089 599.9083263299485 618.6815733417006
556.1127958627144 598.1059538438624 514.7215770542632
555.2841614885122 571.65578942762 457.6330975089353
542.3186310761266 576.3917431114437 453.94376386607
542.8086584914402 577.9113860838282 450.25443022320474
555.0636147624748 579.1298032178581 512.4192465183779
555.3183771495411 578.5577567715577 796.6464315446391
564.9882293894676 576.8882707449658 787.2730202175378
562.419068663228 576.8948712167161 724.447771617876
565.664581159172 579.8132762604316 716.67117460826
580.4353405672366 578.8307179132773 774.5182923442811
577.7776868248393 580.771320821262 822.8463114766023
579.6824533397111 580.0875484724038 719.7638134209807
579.1896836786549 578.1707952978572 766.4811704899014
580.0072760507613 578.8620716597186 711.5050305203181
582.9693532544673 569.5403323808232 707.1573415881236
585.8896566775396 549.841422367839 736.7394254277351
584.2828425515676 529.5859231512862 713.2314987383069
584.4744993141592 525.383563809062 708.6152516828872
589.2345512468919 534.3514958868775 706.3382719144297
587.2466974213344 542.3683957634437 703.9482391275357
583.306472394292 551.8118247129657 703.5924061558744
587.3890726429315 569.162739226653 700.3735494928726
585.8356767974708 581.935886748578 645.855173303197
584.8121621487012 587.3675122408703 469.9859209810659
583.5500754672726 587.0659373757633 203.34573360099586
583.6019619569489 584.5767699797863 239.0989360630992
580.306332638466 584.6733218485219 274.8521385252026
580.2518333546832 584.8959875130349 310.6053409873059
580.149151170055 584.9259084873457 346.3585434494093
579.4225555055788 585.6574448156906 382.1117459115127
576.3787471716302 584.4164157626936 417.864948373616
576.8173800445056 593.8241440293525 453.6181508357194
580.1695379845908 597.2899870606311 489.3713532978228
582.1034605236375 597.2899212275393 493.1937709145781
582.8202476368294 596.3154185746091 567.8938540542676
582.7728472241712 597.0104266542596 574.8000745957935
583.4065906381244 599.9214001165659 604.6768081512691
580.493506650798 593.1167342213882 612.7305520277768
570.8685077987303 603.7921827913972 608.960549695224
557.0117109476379 618.0748957592639 609.8856764938471
549.4111010744703 627.0890930653075 607.1833738919499
545.9057663758845 650.2791654003905 599.9926575167683
553.2528761930203 646.5418938794681 600.3757693867051
567.9089173229108 631.0131657849174 601.3563061471549
559.9957951882074 621.9997623213721 601.9206816042714
556.1573465926131 615.380476455273 605.9219815985543
563.2089452035136 612.3154067334921 611.5153639960811
550.5533633056009 612.5982210591933 619.3292451385588
548.1126699747579 611.0535329052027 626.9953563831436
545.5846068988843 608.8010612578521 628.6817264003023
549.979396030013 605.7336302115768 628.989268897953
533.3527811977424 571.7804873251588 630.594983092816
540.5782571109376 570.5810062994572 630.332758928608
535.516799993891 573.5793319149496 652.891189979963
537.6494871540273 576.9375809499951 639.3782310259205
531.1835538178051 579.4258171616775 634.1311494169561
537.6643230743799 583.7894421110418 630.8653852509335
549.6572069683035 584.554802159156 629.4076758488255
586.8291769555839 582.3249227792385 626.4922155891446
572.8390426032188 579.1692326082248 619.4924605822498
577.8326116314804 572.7987757110518 593.7323448687359
574.9567353728975 565.7344251937373 565.2871292356535
572.5079221757737 561.3065116315684 536.8419136025711
561.9000287961414 561.5024146181563 547.2529214895443
524.3826833921539 521.8400084783807 605.4815733316075
513.7912442651183 496.3029653541154 635.1970194980736
503.19980513808264 501.08667726862825 642.9449253569229
558.8889124349805 505.87038918314107 642.6238634009599
512.2697178740211 577.4141256058294 631.4572775708589
657.214236156221 578.3789910181538 625.9258108773213
580.3548698919294 577.5274979198225 630.1578849911872
566.4521317065785 573.5926326831805 621.1187991009119
547.9257626260833 576.3318793584025 624.6323233254893
550.709489990914 577.2642949087594 626.0020004402386
536.6333844979575 578.9991601814218 627.2814180394871
539.9911093397586 580.934316777714 626.2855982569672
545.7137544191928 580.1409256212554 626.2390258840062
544.3633222227238 576.0684270526297 626.4993792317846
545.3035414848162 572.1960101725169 626.0510143728527
544.4860162193638 567.5344649349388 626.6258640533381
538.7453663066269 560.8867848591378 627.3354096887409
530.0202209753498 552.8270531978894 627.2811916426054
523.6715057332631 547.0790075049957 626.1543325801255
529.9377588031653 543.4976635921815 625.3291274623707
539.2311307593818 556.4424930679581 625.8276120488727
547.4361336255363 576.441694254771 627.0615387924422
545.2103451761072 583.6353955881356 627.7535404218654
545.6889501940313 592.7377341990186 626.8496815687079
605.7156850332353 600.1889596045933 628.0119173792663
585.5083525845823 608.5063837429107 634.1473398437746
628.0462639684474 610.5872632004139 635.1051548835396
593.1294065326217 608.3707929278928 633.051703976545
612.8623768714532 604.1202281003343 630.9017188402615
591.328794260616 600.4975221550592 630.6034748255123
583.7348129487485 596.198524347052 628.8139928315902
585.7143106264687 593.9337911403348 629.5729919951959
605.2608383868527 594.0324282906415 595.1546313969577
617.1475096499271 598.4757133057494 488.9293367719225
617.3834543797855 608.1453956870165 454.76156659422634
582.6019885516764 592.5610646939306 457.09425430703914
595.4650564878573 590.6017505476714 458.80284512821277
581.3030017265452 589.6426884139241 487.1304879772988
582.6358789785122 587.1921991465556 553.6024889329838
576.2383214395381 584.3776006155435 555.5451461092078
574.6318111080753 580.5398587785814 556.9083898532565
577.4731553862317 575.7266580651326 557.1794343943304
576.507810897026 570.9997263571499 573.8351072852663
573.769743496433 568.458661645682 611.9454244847444
578.3796218722499 580.7285768718234 611.6689869501226
576.4966081630438 594.0765689227362 610.5017355983757
573.1703995986336 597.2740355962849 609.607515825089
563.9737566008519 601.332001160345 609.7444478559896
559.7363525765527 604.7627164058767 554.2379169534391
564.6865481643845 608.3869420277304 498.06363147597574
548.828359874906 609.5118297444336 498.6771310166895
546.0774096456844 610.6410565954438 544.9964955128095
544.0148728365536 610.3584357780874 595.8368882843212
545.3902023034295 608.6677427561773 590.5563632255366
544.8686984808046 605.8722582889567 591.7357109343264
558.1462784846906 603.5357694717277 590.0197442932974
545.7091786441066 602.1702417091034 588.5031046741996
554.4696096656681 601.8981857303978 587.5852948318297
561.4290433088411 601.7512527494629 586.3104311952656
556.5127882365238 576.8047674920431 583.1014109716432
