x_A x_P y_A y_P d_A d_P FaceP_A FaceA_P
104.75 580.75 165.92857142857144 316.5 210.5347720396413 661.3950315240686 0.0 0.0
-66.5 580.5 175.0 314.5 196.97751583666258 660.2206245529155 0.0 0.0
-7.0 525.5 179.5 332.0 181.16979092813696 621.5902417835888 0.0 0.0
-26.5 523.75 189.5 333.75 191.77081806359453 621.0517276842561 0.0 0.0
-22.5 522.5 193.5 337.25 194.8054735824291 621.888141107582 0.0 0.0
-40.0 520.25 192.0 338.5 196.12869832922644 620.6789275376739 0.0 0.0
-101.60714285714286 520.25 196.03571428571428 339.5 238.49260754640997 621.2248636093543 0.0 0.0
-185.75 516.0 200.75 347.0 294.73308257719367 621.824068486459 0.0 0.0
-269.8928571428571 516.5 205.46428571428572 346.5 350.97355760797734 621.96119643211 0.0 0.0
-331.5 517.25 208.5 345.0 391.61797826681664 621.7511441024895 0.0 0.0
-336.5 517.25 207.0 342.25 395.0924078884809 620.2285410502213 0.0 0.0
-350.79166666666663 516.5 202.5 338.5 405.2619085594681 617.5398459965788 0.0 0.0
-419.95833333333337 515.75 220.5 334.25 474.91662029189115 614.591653715272 0.0 0.0
-489.125 515.75 238.5 329.25 544.5713320243141 611.8886745517486 0.0 0.0
-557.5 516.25 237.5 325.75 606.3042991775701 610.4330777498792 1.0 0.0
-601.0 520.75 287.5 322.75 666.2554984568674 612.667945367597 1.0 0.0
-590.5 537.5 294.5 319.0 659.864036977883 625.0347938607575 1.0 0.0
-575.0 536.25 293.0 321.75 645.3526682616188 625.3698023618715 1.0 0.0
-547.5 536.25 283.5 324.0 616.5528638222106 626.530424649641 1.0 0.0
-518.0 534.75 277.0 323.75 587.4255895825366 625.118137566004 1.0 0.0
-507.5 538.25 283.0 323.25 581.0824529234253 627.8563964159007 1.0 0.0
-505.5 539.5 276.5 324.75 576.22946720144 629.7005751999959 1.0 0.0
-506.0 505.0 273.0 327.75 574.9485420376037 602.3845594140377 1.0 0.0
-505.5 335.75 272.0 327.25 574.0333667402455 468.99389373869474 1.0 0.0
-500.0 286.15999999999997 270.0 238.2 568.2440045977003 372.44021982159586 1.0 0.0
-494.5 272.79999999999995 269.0 223.0 562.9309460315715 352.90059887616644 1.0 0.0
-492.0 259.44 277.5 207.8 564.8632501290269 333.36097793073714 1.0 0.0
-491.0 246.08 294.0 192.60000000000002 572.428071680728 313.8213569853077 1.0 0.0
-489.5 232.72 304.5 177.4 576.4841322724876 294.28173603987835 1.0 0.0
-490.0 219.36 307.0 162.2 578.2296737506742 274.742115094449 1.0 0.0
-491.5 206.0 309.5 147.0 580.8292332396331 255.2024941490196 1.0 0.0
-491.0 192.64000000000001 310.0 131.8 580.6729064545724 235.6628732035902 1.0 0.0
-492.5 179.28 309.5 116.60000000000001 581.6755968750967 216.12325225816085 1.0 0.0
-494.5 165.92000000000002 310.0 101.4 583.6353741849443 196.58363131273148 1.0 0.0
-491.0 152.56 311.5 86.2 581.4750639537348 177.04401036730212 1.0 0.0
-485.0 139.20000000000002 312.0 71.00000000000001 576.6879572177661 157.50438942187276 1.0 0.0
-482.0 125.84 305.0 55.80000000000001 570.4573464478171 137.96476847644337 1.0 0.0
-483.0 180.25 294.5 32.75 565.7026005297365 183.35786039778492 1.0 0.0
-481.5 170.75 293.5 70.0 563.9017902967132 184.71311334898118 1.0 0.0
-479.5 177.75 288.0 129.5 559.3428588281901 220.02744084663465 1.0 0.0
-476.0 197.75 286.5 143.5 555.5702624179559 244.33317576063033 1.0 0.0
-473.0 197.5 285.0 141.75 552.2272103175094 243.10388623455202 1.0 0.0
-471.5 200.25 284.0 145.5 550.4263271736259 247.528410131096 1.0 0.0
-468.5 201.25 283.0 146.0 547.3401593159413 248.6332175863928 1.0 0.0
-466.5 201.0 281.5 142.75 544.8527323965624 246.5341656926558 1.0 0.0
-466.0 199.5 280.5 142.0 543.9087431925033 244.88100362789754 1.0 0.0
-466.5 199.0 278.5 141.0 543.3092766244899 243.88934814551973 1.0 0.0
-470.0 197.5 278.0 142.0 546.0624370934863 243.24969641378175 1.0 0.0
-468.5 196.0 275.5 141.5 543.5026513636966 241.74022349585528 1.0 0.0
-469.0 194.5 272.0 142.5 542.1671805762359 241.11584205448264 1.0 0.0
-468.5 194.5 269.0 143.0 540.234871058287 241.41103105516402 1.0 0.0
-469.5 244.95833333333334 266.5 171.625 539.8634650733343 299.22889527795905 1.0 0.0
-471.5 314.79166666666663 263.5 204.125 540.1342082543223 375.51251182694216 1.0 0.0
-474.5 384.625 260.5 236.625 541.3044964705173 451.79612837592526 1.0 0.0
-477.5 438.75 260.0 285.25 543.6968890573887 523.6839608496393 1.0 0.0
-482.0 463.0 261.0 335.5 548.1290998968498 571.8111301755878 1.0 0.0
-484.0 496.25 262.0 341.25 550.363567703839 602.3189257093997 1.0 0.0
-491.0 518.25 283.5 331.75 567.018434189645 615.3813907785367 1.0 0.0
-489.0 536.5 291.5 326.5 569.2918906992842 628.0570932419214 1.0 0.0
-481.5 519.75 290.5 331.25 562.345593665844 616.333641377239 1.0 0.0
-475.0 516.5 290.5 330.0 556.7901310188606 612.9220882758627 1.0 0.0
-478.0 514.0 293.0 330.0 560.6540991225705 610.8158478625124 1.0 0.0
-483.5 497.5 298.0 328.0 567.9580589038724 595.9818462709047 1.0 0.0
-488.0 268.25 301.5 324.5 573.625646044735 422.3929029119707 1.0 0.0
-485.0 266.95833333333337 299.5 272.9583333333333 570.0221719157519 381.8025042763663 1.0 0.0
-485.0 242.23611111111111 300.0 247.56944444444446 570.2850876521211 346.36580152038067 1.0 0.0
-486.0 217.5138888888889 299.0 222.18055555555554 570.6110797373572 310.9290987643951 1.0 0.0
-351.0 192.79166666666669 309.5 196.79166666666669 468.3714260095197 275.4923960084095 0.0 0.0
-209.21428571428572 168.06944444444446 231.5 171.40277777777777 319.4712722430839 240.05569325242388 0.0 0.0
-133.5 143.34722222222223 193.5 146.01388888888889 249.48315031718144 204.6189904964383 0.0 0.0
-57.785714285714306 118.62500000000001 155.5 120.625 179.495028391279 169.1822877404527 0.0 0.0
-12.0 93.90277777777779 136.5 95.23611111111111 137.4022391089251 133.7455849844671 0.0 0.0
-20.0 69.18055555555556 160.5 69.84722222222221 161.7855305409655 98.30888222848148 0.0 0.0
-12.0 -8.5 170.0 73.0 170.4239536188636 81.61680419151953 0.0 0.0
-5.5 66.0 181.0 107.75 181.08415264756582 126.36585591795793 0.0 0.0
-5.5 60.75 186.5 98.5 186.5818322466066 115.74838288013026 0.0 0.0
-9.0 66.75 193.5 103.25 193.71176485024284 122.94767386348158 0.0 0.0
-1.0 30.75 200.0 58.5 200.0024999843752 68.49152492307316 0.0 0.0
-1.5 12.25 208.5 28.0 208.50599508661963 30.567294932911906 0.0 0.0
-1.5 8.5 218.5 24.5 218.5057286060055 25.955545760041563 0.0 0.0
1.0 6.75 226.0 19.25 226.00277036702357 20.40555641619566 0.0 0.0
-37.5 6.0 215.0 20.25 218.2468588992329 21.124140840149053 0.0 0.0
-39.0 6.25 206.5 20.75 210.1513530291407 21.67307141772406 0.0 0.0
-41.0 -8.5 194.0 5.75 198.28675950968235 18.582707793162292 0.0 0.0
69.0 -20.0 174.0 -9.25 187.37155669822545 22.09271689216024 0.0 0.0
118.0 -20.25 141.5 -10.0 184.24525983011927 22.58483461545599 0.0 0.0
119.5 -21.0 143.0 -11.0 186.3582496253971 23.707674799865163 0.0 0.0
148.5 -21.25 166.5 -12.25 223.15826096821826 24.530421662095073 0.0 0.0
143.5 -21.25 174.0 -12.5 225.53991791233807 24.654179525295824 0.0 0.0
126.5 -21.0 175.5 -12.25 216.3458178227693 24.3162794557881 0.0 0.0
122.0 -21.75 181.5 -12.75 218.69843445328428 25.213925455281107 0.0 0.0
119.5 -20.5 190.0 16.5 224.47298735314666 26.91317606587613 0.0 0.0
120.0 -16.75 198.0 20.0 231.5323820895054 26.092630687217294 0.0 0.0
131.5 -16.5 203.5 23.0 242.64161913216844 28.307860443664936 0.0 0.0
126.0 -16.375 194.25 23.75 231.56894720311166 28.85101846724161 0.0 0.0
123.5 -16.0 191.25 24.5 227.7447768991186 29.261749776799064 0.0 0.0
193.5 -14.5 163.0 24.5 258.95699426140334 28.47253348174569 0.0 0.0
251.71428571428572 -14.0 130.07142857142858 25.0 284.22940231555964 28.654139267311322 0.0 0.0
244.0 -13.0 109.5 23.5 268.84958641952585 26.859661887073816 0.0 0.0
236.28571428571428 4.5 88.92857142857142 15.0 253.469770523492 15.913838232170106 0.0 0.0
230.75 8.0 61.5 13.5 239.08947807276326 15.71110255092798 0.0 0.0
268.25 7.5 17.0 14.5 268.788235429653 16.330868674891907 0.0 0.0
124.75 7.5 79.5 16.5 148.0117286543354 18.12456896039186 0.0 0.0
121.5 6.0 81.75 17.5 146.57195331182356 18.5 0.0 0.0
131.0 5.0 84.0 17.5 155.66716333906058 18.202353773151735 0.0 0.0
135.0 3.5 83.75 19.5 158.86978797210577 19.81772444717162 0.0 0.0
132.5 2.5 93.5 20.5 162.24661059603935 20.651965176651487 0.0 0.0
128.0 -96.5 103.0 108.5 164.3020715991035 145.36520933875192 0.0 0.0
131.0 -308.5 97.75 203.5 163.62771867400437 370.2211921965811 0.0 0.0
127.25 -541.0 96.25 278.5 159.58037004283747 609.658516310245 0.0 0.0
124.75 -633.5 101.75 300.5 160.98534767708006 701.165552821501 0.0 1.0
126.25 -633.5 103.75 302.0 163.4189557173397 701.8045209685497 0.0 1.0
127.75 -653.5 108.75 299.0 167.79821939049532 718.6677685658649 0.0 1.0
130.25 -627.0 112.0 308.5 171.78735253498178 698.792450811904 0.0 1.0
126.25 -625.0 115.75 332.5 171.30389268743198 707.9449987940056 0.0 1.0
119.0 -623.5 119.5 339.5 168.71800433731033 709.9392568890241 0.0 1.0
112.25 -624.0 124.75 338.0 167.83946640764196 709.664070263545 0.0 1.0
114.0 -622.5 129.0 342.5 172.17533612801162 710.5017184399004 0.0 1.0
133.75 -622.0 173.0 337.5 220.16856836721746 707.6658975444135 0.0 1.0
167.25 -621.5 186.125 336.5 250.37146723456513 706.7492483193739 0.0 1.0
136.0 -627.5 173.5 326.0 220.45218570006227 707.1640139716419 0.0 1.0
146.5 -645.5 180.0 331.5 233.0322597407728 725.6928764346592 0.0 1.0
190.0 -609.25 199.5 334.25 275.50200748045205 695.0717017647622 0.0 1.0
208.5 -620.25 202.0 328.5 290.30571925705465 701.870633913247 0.0 1.0
238.0 -618.5 205.5 339.25 314.4565152870474 705.4619256179371 0.0 1.0
261.0 -652.5 211.5 336.5 336.30950989891585 734.1967355080521 0.0 1.0
239.3 -643.0 227.9 332.5 335.01281410948206 723.9277589404362 0.0 1.0
380.5 -667.5 233.5 335.75 455.7642714823896 747.1850945301117 0.0 1.0
521.7 -595.25 239.1 361.0 576.5157288552971 698.2457671475711 0.0 1.0
567.5 -617.25 369.0 367.75 677.0946921649834 718.5096486095977 0.0 1.0
555.0 -630.5 378.0 366.5 671.4997036172163 729.3016426210144 0.0 1.0
547.0 -628.75 369.5 367.75 660.1056072239558 728.4000941935433 0.0 1.0
538.0 -641.0 364.0 364.0 649.5702760026124 737.1410991119678 0.0 1.0
523.0 -627.25 365.0 363.0 637.772698806906 724.8425647281224 0.0 1.0
523.0 -645.0 362.0 359.0 636.0605443018173 738.1775254841779 0.0 1.0
530.0 -629.0 360.5 366.0 640.9839585133333 727.7344128179075 0.0 1.0
531.5 -639.75 360.5 361.0 642.2250403813935 734.5755225649112 0.0 1.0
524.5 -635.0 358.0 364.0 635.0309673190264 731.9500028770103 0.0 1.0
515.0 -637.5 353.0 363.5 624.3684270359701 733.8591907382547 0.0 1.0
518.5 -636.0 352.0 367.5 626.6947164660276 734.5423319469699 0.0 1.0
529.5 -639.25 348.5 361.5 633.8947211135912 734.3863350562247 0.0 1.0
536.0 -637.0 344.0 365.5 636.8941512407362 734.418163357358 0.0 1.0
533.5 -632.25 342.5 371.0 633.9783694769544 733.0628066600509 0.0 1.0
531.5 -630.0 338.5 368.0 630.1388973939497 729.6057262750994 0.0 1.0
536.0 -636.5 341.5 366.0 635.5466046053812 734.2593596648524 0.0 1.0
543.0 -613.25 342.0 374.75 641.7427809070558 718.7057939524759 0.0 1.0
537.5 -602.25 342.0 379.25 637.088610526961 711.8826120037476 0.0 1.0
527.0 -613.0 337.5 374.25 625.8088869052468 718.2145278602178 0.0 1.0
517.0 -600.75 330.5 380.75 613.6117033811956 711.2678748230373 0.0 1.0
515.5 -611.0 323.5 374.0 608.5988101135348 716.3840213395708 0.0 1.0
518.0 -615.25 320.5 371.5 609.1352270570248 718.7159213723259 0.0 1.0
514.0 -624.5 322.5 366.5 606.8011993567707 724.1092504347753 0.0 1.0
500.5 -626.5 325.0 359.75 596.7646026844138 722.452623667453 0.0 1.0
491.0 -628.5 328.0 361.0 590.4818089525829 724.7990866076204 0.0 1.0
494.0 -628.25 334.5 359.75 596.596324899904 723.9614969858867 0.0 1.0
501.0 -624.25 340.0 360.25 605.4777587269713 720.7433942560103 0.0 1.0
505.5 -623.75 349.0 360.75 614.2752283256411 720.5592793540966 0.0 1.0
505.0 -626.25 354.5 360.75 617.0052005236519 722.7246565927691 0.0 1.0
503.5 -621.25 358.0 364.25 617.8019946601513 720.1668111659752 0.0 1.0
503.0 -619.25 364.0 363.25 620.8913505311134 717.9284379749155 0.0 1.0
504.5 -619.25 366.5 363.25 623.5727605949312 717.9284379749155 0.0 1.0
506.5 -618.25 372.5 366.75 628.7305768533051 718.8496634444407 0.0 1.0
505.0 -614.0 380.5 364.0 632.302342405176 713.7874766375328 0.0 1.0
496.0 -538.75 386.5 365.75 628.8070053681018 652.6996228412327 0.0 1.0
492.0 -312.1666666666667 394.5 360.83333333333337 630.6301196683273 582.2987804503201 0.0 0.0
491.0 -113.05555555555554 402.5 352.6111111111111 634.8916052984467 572.515100262885 0.0 0.0
492.0 86.05555555555557 404.0 344.3888888888889 636.6161022131794 562.7314200754498 0.0 0.0
497.5 285.1666666666667 405.0 336.16666666666663 641.5070924340101 552.9477398880147 0.0 0.0
507.5 448.75 411.5 335.25 653.3671243386764 560.167674472816 0.0 0.0
514.0 476.0 416.0 350.25 661.2507876892278 590.974698586507 0.0 0.0
517.0 503.0 417.0 342.5 664.214741869315 608.5469163915386 0.0 0.0
509.5 508.0 415.5 344.5 657.447024990234 613.798445074576 0.0 0.0
491.5 509.25 406.5 351.5 637.8211369918756 618.7842761221162 0.0 0.0
477.5 507.75 398.0 359.5 621.619701769989 622.1352963344261 0.0 0.0
473.5 503.5 383.5 361.0 609.3231909146205 619.5437586679424 0.0 0.0
467.0 497.0 385.0 362.75 605.4287044825126 615.317465749079 0.0 0.0
476.47058823529414 505.75 395.6764705882353 353.75 620.6494806753706 617.2734920120884 0.0 0.0
491.7647058823529 509.25 385.9117647058824 338.0 627.738880936324 611.2119480427162 0.0 0.0
507.05882352941177 507.0 376.1470588235294 332.5 634.8282811972773 606.304605631791 0.0 0.0
522.3529411764705 502.75 366.38235294117646 327.0 641.9176814582307 599.738871040281 0.0 0.0
537.6470588235295 497.5 356.61764705882354 326.25 649.0070817191842 594.9368881498788 0.0 0.0
552.9411764705883 491.75 346.8529411764706 323.5 656.0964819801376 588.6185645314883 0.0 0.0
568.2352941176471 485.0 337.0882352941176 318.25 663.1858822410909 580.0931975740676 0.0 0.0
583.5294117647059 478.75 327.3235294117647 313.75 670.2752825020443 572.3994816764089 0.0 0.0
543.5 473.75 295.0 311.75 618.4044342242223 567.1218894898815 0.0 0.0
522.0 401.5 361.0 335.0 634.670404266562 524.191052015678 0.0 0.0
523.5 79.25 366.5 335.0 639.044519648691 352.04483743236204 0.0 0.0
515.0 -243.25 362.5 361.0 629.791158949067 443.8273353433911 0.0 0.0
508.0 -531.0 357.0 312.5 620.9010289855828 616.7756123099455 0.0 0.0
512.0 -644.5 349.5 340.5 619.9151013014734 730.754680332783 0.0 0.0
520.0 -540.25 350.5 338.25 627.0982195333659 637.4077944016974 0.0 1.0
515.5 -543.75 359.0 340.75 628.1898391583935 641.6966911101454 0.0 1.0
506.0 -553.0 360.5 327.0 621.2859888480159 642.4762766139684 0.0 1.0
496.0 -567.25 360.0 323.75 612.8778384358864 653.139701035394 0.0 1.0
489.5 -579.25 363.0 321.0 609.4125475009264 662.2600440271561 0.0 1.0
494.0 -590.25 363.5 318.25 613.3276220402515 670.5876844509003 0.0 1.0
504.0 -595.25 362.5 314.5 620.8241223902224 673.2267636791202 0.0 1.0
509.0 -604.5 362.5 308.0 624.8898575986836 678.444299950221 0.0 1.0
510.5 -601.0 367.5 303.5 629.0202832882636 673.286000798757 0.0 1.0
504.0 -602.75 381.0 312.75 631.8050619849989 679.0590412998515 0.0 1.0
495.0 -601.25 387.0 318.25 628.3267403301238 680.3348830971537 0.0 1.0
490.5 -600.75 396.0 321.25 630.4118829637031 681.2550452487176 0.0 1.0
488.5 -593.75 406.5 325.75 635.5132234379 677.2397725693183 0.0 1.0
494.0 -592.5 411.5 331.25 642.9372181367493 678.810378552537 0.0 1.0
495.5 -582.0 420.5 338.75 649.8776182236907 673.4782142741285 0.0 1.0
489.0 -577.25 430.0 353.25 651.1689504670637 676.7631617480093 0.0 1.0
483.5 -594.5 441.5 351.5 654.747732392919 690.640403674027 0.0 1.0
478.0 -589.25 451.5 355.75 657.522813601231 688.318010148324 0.0 1.0
458.0 -573.75 457.0 358.5 647.0031863108575 676.5507545781975 0.0 1.0
376.77631578947364 -585.5 434.8157894736842 352.75 639.4879300780474 683.6018254557086 0.0 1.0
271.14473684210526 -619.75 407.2368421052632 369.25 632.7679328197878 721.4540387550359 0.0 1.0
165.51315789473685 -604.25 379.65789473684214 375.25 626.0479355615282 711.2884852572136 0.0 1.0
59.88157894736841 -539.0 352.07894736842104 392.0 619.3279383032686 666.4742001472927 0.0 1.0
-45.75 -532.75 324.5 382.25 612.6079410450089 655.6976555266806 0.0 1.0
-151.38157894736844 -572.75 296.92105263157896 386.0 605.8879437867492 690.6854173858488 0.0 1.0
-257.0131578947369 -582.0 269.3421052631579 386.5 599.1679465284897 698.9382078287358 0.0 1.0
-362.6447368421053 -500.16666666666663 241.76315789473685 348.41666666666663 592.4479492702301 647.9740216704278 0.0 0.0
-468.2763157894737 -330.3888888888889 214.1842105263158 289.6388888888889 585.7279520119705 525.0812943585006 0.0 0.0
-583.5 -160.61111111111111 203.5 230.8611111111111 617.9727685039963 402.18856704657355 0.0 0.0
-600.0 9.166666666666629 238.5 172.08333333333331 645.6807474010427 279.2958397346465 1.0 0.0
-566.0 163.0 246.5 139.0 617.3605243039929 214.40421009651118 1.0 0.0
-537.5 197.5 243.0 189.25 589.8794814861249 273.5882595978477 1.0 0.0
-537.0 202.5 259.5 203.5 596.4139301005458 287.08622400270883 1.0 0.0
-520.0 203.5 270.0 202.25 585.9425911241872 286.9099927547918 1.0 0.0
-517.5 213.5 275.0 170.5 586.0304047363957 274.98449605985763 1.0 0.0
-508.0 216.5 271.0 151.25 575.7647566387845 264.100391550376 1.0 0.0
-496.5 219.0 276.5 151.25 568.2996586081977 266.153477114226 1.0 0.0
-498.5 219.5 296.5 153.25 580.0465335520944 267.7066733600834 1.0 0.0
-500.0 218.5 303.5 153.5 584.9036486602788 267.03027835363366 1.0 0.0
-499.5 219.5 303.0 155.0 584.2167833946573 268.7111284017347 1.0 0.0
-497.5 214.7 304.0 146.45 583.0285392134776 260.4296681254086 1.0 0.0
-495.5 199.5 306.0 122.25 582.3718519257704 236.32659192794648 1.0 0.0
-499.0 184.3 319.5 98.05 592.5605550351193 212.22351573048434 1.0 0.0
-504.0 169.10000000000002 325.5 73.85 599.9995034444232 188.1204395330222 1.0 0.0
-469.0 153.9 304.5 49.650000000000006 559.2015142548439 164.01736333556008 1.0 0.0
-435.0 173.0 279.5 51.0 517.0544681674153 180.65301189340178 0.0 0.0
-434.0 203.5 280.0 106.5 516.4847314042648 229.89026013430845 0.0 0.0
-447.5 160.0 280.5 92.5 528.1888876676292 184.99783394344053 0.0 0.0
-438.5 177.5 278.5 114.5 519.4657622420984 211.23331195687456 0.0 0.0
-437.0 199.25 277.5 137.5 517.6632592718938 242.0887650530236 0.0 0.0
-438.0 194.25 276.5 134.0 517.9736727831362 235.99037171922646 0.0 0.0
-451.5 195.75 277.0 135.0 529.7269767002481 237.79534624850209 0.0 0.0
-466.0 194.75 278.0 134.5 542.6232578870905 236.6839658427031 1.0 0.0
-468.5 194.75 278.0 136.0 544.7719802011873 237.53644537020728 1.0 0.0
-473.5 192.0 300.5 136.25 560.9183948282148 235.43194984944066 1.0 0.0
-492.5 167.25 327.5 143.25 591.4495076092948 220.21276346224596 1.0 0.0
-496.0 163.25 331.0 142.25 596.3027754421406 216.53181134662884 1.0 0.0
-496.5 162.25 333.0 142.25 597.8305174263173 215.7790320932933 1.0 0.0
-498.0 160.75 334.5 143.0 599.9118840042612 215.1518603203475 1.0 0.0
-513.0 159.75 330.0 144.0 609.9782133190847 215.07290107296444 1.0 0.0
-511.5 88.25 325.0 164.25 606.0175522846389 192.03762911548063 1.0 0.0
-510.5 -74.46875 324.0 206.53125 604.6373473298722 274.10404756194595 1.0 0.0
-510.5 -231.09375 324.0 245.90625 604.6372879669265 396.7117226639198 1.0 0.0
-508.5 -387.71875 330.0 285.28125 606.194894402782 519.3193977658937 1.0 0.0
-507.0 -544.34375 335.5 324.65625 607.9550362770779 641.9270728678673 1.0 0.0
-505.5 -583.25 340.0 331.75 609.2047456560073 670.9982667485255 1.0 1.0
-504.5 -594.75 343.0 336.75 610.0567596543784 683.4714371081634 1.0 1.0
-501.5 -599.25 343.5 330.0 607.8606582380537 684.1116299264429 1.0 1.0
-495.5 -624.75 337.5 356.5 599.5219589204505 719.312787442578 1.0 1.0
-487.5 -623.0 326.0 350.0 586.4575199870485 714.5850243164316 1.0 1.0
-476.5 -621.0 307.0 352.75 566.8387699850391 714.213616579706 1.0 1.0
-470.5 -624.25 279.5 342.0 547.2587716105011 711.8050804922495 1.0 1.0
-470.0 -618.5 236.5 348.25 527.4388116908224 709.8035113059127 0.0 1.0
-470.0 -621.5 195.0 346.5 508.846771350993 711.570587595651 1.0 1.0
-489.0 -624.25 186.5 335.5 523.5596039473838 708.6972887322474 1.0 1.0
-510.0 -624.0 183.5 334.5 542.0248977320583 708.0032345610928 1.0 1.0
-527.5 -656.25 184.0 346.75 558.6805750338411 742.2608543093286 1.0 1.0
-531.0 -620.75 196.0 331.5 566.0240562275272 703.7217244341415 1.0 1.0
-469.75 -664.5 129.75 297.0 488.9039509034436 728.4956894450679 0.0 1.0
-450.75 -632.5 54.75 306.25 455.7412349228418 702.7513874917257 0.0 1.0
